gene_or_protein,study_bias_score
7287,31
91368,11
1136,2
91526,52
1041,1
8295,80
26157,1
401994,12
7551,1
245812,6
9709,9
23223,4
3042,59
7114,1
146956,20
6242,4
80201,47
9367,16
23080,7
55683,5
57471,2
23173,7
642517,1
9905,15
89872,3
2934,14
5887,28
130399,2
5431,1
10007,8
23091,1
6404,30
4125,14
23199,1
11161,1
221424,1
27202,52
284467,11
51451,67
147657,4
7462,2
57228,8
83881,4
474354,24
112,19
23047,14
135398,4
10200,13
3177,1
55262,13
57451,46
201299,30
167555,51
1859,20
26287,3
3192,45
2235,4
1876,11
166824,1
5245,28
57572,32
25879,28
27344,1
85440,8
126299,19
92359,38
90673,1
342372,2
2967,8
11145,2
23367,21
6152,69
26232,12
55280,140
1982,3
22821,7
23327,5
399823,119
9785,6
23553,42
5715,105
6909,24
9778,3
2677,10
8514,1
51663,2
4542,32
23534,18
23435,17
392,8
10636,80
7111,1
85441,6
5991,10
153364,88
11222,11
85378,9
65980,1
138009,15
4779,14
23281,5
79140,2
4048,74
81567,4
440957,5
9636,13
5997,27
23764,2
8666,22
171024,16
788,2
171483,14
28988,1
7159,93
8805,19
22998,26
124359,15
117154,10
7014,14
4047,15
64648,14
374986,1
55229,7
6837,4
54963,2
6670,1
10578,2
1440,14
5098,1
55027,6
5460,20
6271,4
10105,23
27257,28
7112,6
79696,48
708,8
572,83
9098,1
149076,46
64689,5
56253,23
2303,114
8974,3
212,10
55363,7
9967,1
84924,1
7430,1
3751,37
10180,65
53371,125
8100,3
167838,18
26468,1
2994,61
55534,4
7096,63
51118,22
1347,2
10130,29
1435,12
55914,1
7106,57
6337,14
23376,20
137209,1
57661,5
2642,43
5546,26
7571,27
5742,2
7086,25
2905,1
138715,26
26263,77
157638,16
23190,89
57134,37
10071,78
11339,22
4647,24
23033,47
79802,9
55591,4
51366,4
899,2
154810,3
84888,25
246,24
79070,15
56144,1
5208,1
57446,27
152138,123
57537,4
57099,159
4335,21
115290,21
3119,2
79906,1
29799,8
92293,14
5984,38
8444,8
64951,23
10363,7
28227,165
9277,32
7415,15
55254,1
9076,29
148418,24
81929,25
375593,48
84270,559
22948,54
122183,47
729233,28
729240,226
729246,152
729250,5
170692,23
91833,6
199990,4
11064,1
66000,4
137695,2
23189,11
10038,1
481,35
483,14
84645,35
10287,1
10989,3
353144,20
51074,154
144577,46
25926,26
85378,24
6835,13
6271,49
3293,1
9990,8
10394,16
6167,1
54474,3
60484,34
9187,59
23108,58
353238,21
868,45
388753,17
93487,31
8658,1
60370,1
146845,9
8895,29
7044,80
6301,8
10210,12
3589,16
728276,1
114826,96
27242,54
57159,81
221613,9
145508,1
79959,5
11340,30
2892,26
23399,31
9802,50
285349,1
2521,11
22859,43
85477,8
55802,3
3895,4
56829,25
755,35
392509,11
529,65
23549,2
9741,1
128553,8
80833,1
54958,1
11346,22
925,24
79621,9
1831,6
6910,14
3567,1
63925,1
84456,8
2932,3
162,1
11043,2
10075,9
79733,23
5747,2
111188157,1
66004,38
57231,22
284273,20
144811,10
644096,1
51347,12
9487,4
121006,42
5337,2
100526842,32
3822,17
8909,28
25950,6
653319,17
55857,29
9739,5
1019,5
10916,2
80739,27
7108,7
7110,7
5425,14
1429,11
2103,33
55422,48
6261,4
10150,19
5927,153
7534,144
94240,11
9341,1
6182,30
8115,2
10938,44
3831,43
138162,12
127534,30
6403,157
1810,8
23506,4
339210,2
3831,2
4891,1
9330,1
84256,48
2791,1
1203,4
22827,8
83444,1
79024,2
349149,7
9915,5
7321,20
149647,9
159195,38
1117,8
1031,2
10947,2
11033,2
203,10
1358,1
9466,19
338773,5
55872,17
155,1
1962,19
11171,47
7084,1
54956,8
283150,7
10129,352
51097,335
5518,3
1033,17
79682,102
112869,14
7536,2
3131,3
64743,2
116984,38
7260,95
9022,1
11331,21
23368,235
392255,33
6449,6
6865,17
9289,19
57669,27
22937,81
51003,23
9895,5
348303,3
6444,2
51232,27
26986,8
5260,39
1600,6
8927,2
3306,1
114991,10
2101,27
55008,3
23274,3
9470,46
85376,3
6637,40
8263,4
474384,20
474383,14
116092,1
5894,17
92749,25
122011,13
5990,7
285368,2
55558,2
79777,23
904,25
9859,1
283377,3
8623,10
8819,20
79411,1
6169,1
1121,1
129446,2
10694,1
10950,2
6194,1
10905,11
2583,45
4037,27
6530,3
8972,12
140462,18
5924,6
23433,19
10010,1
4811,5
687,105
57697,12
220136,26
5796,8
3178,6
22985,104
23601,12
114335,5
121551,12
8038,14
58517,16
283431,36
5217,25
126638,88
84617,2
49855,1
388555,2
10787,12
10105,15
5212,12
8803,22
11074,2
144402,29
83461,93
27085,8
1823,4
89777,81
64073,8
9398,2
10846,11
169044,27
145407,87
339834,4
2741,7
93621,10
7991,2
3932,3
153020,8
84263,32
85364,21
286075,96
158787,2
10626,5
23645,7
54920,178
122509,23
7941,8
2108,41
79801,14
2963,16
84314,1
80832,2
51181,1
6484,3
148223,5
2134,22
27329,15
64319,5
57646,2
149563,26
101928601,125
203069,7
140775,1
8818,24
4074,1
157753,10
4943,4
2318,1
84460,6
64983,28
10370,39
283985,11
26121,136
134701,2
1235,70
102,1
11338,3
3362,18
55269,1
64786,15
80028,4
9391,1
55715,6
7805,18
9754,10
3691,6
10489,1
53833,6
54331,4
9734,3
124583,161
5191,2
93377,5
2780,7
6787,78
6781,5
55086,54
79583,6
579,93
1404,1
151888,2
54815,4
23137,11
414899,61
23528,8
25943,32
55253,183
6795,41
51231,19
2306,1
89887,13
862,21
55619,33
9463,11
51729,46
57608,43
79745,4
25865,2
64840,15
84467,55
63027,3
5654,24
149473,12
395,17
30849,1
26115,19
10015,16
23269,9
9535,154
8704,8
100507203,5
5500,88
2193,2
22835,6
57801,24
81890,30
55696,13
361,1
374395,75
57475,1
166614,3
6764,8
57326,17
728689,2
54873,3
5354,2
23271,7
29990,1
84817,2
6482,7
10800,19
50839,60
51069,8
79897,93
9564,18
23682,69
54681,46
85407,13
59349,1
9260,6
25791,7
51317,22
51149,3
6301,9
63971,1
29952,3
440836,2
127253,25
79018,12
11097,18
6811,28
8871,6
3316,13
282973,20
3590,16
7638,31
138065,192
11235,6
1719,1
1513,8
11228,2
9772,15
22902,3
90204,98
4809,1
9670,39
9057,5
9815,45
84939,1
375743,1
401647,1
115004,23
284111,1
3654,37
3094,25
163486,24
60528,89
23353,1
57186,2
5551,3
10147,1
8833,44
54813,7
79929,69
51458,57
283643,175
83707,9
80218,15
388121,6
91807,4
5744,11
114971,66
27121,1
130340,2
285590,30
5001,16
1417,2
51018,3
9454,13
54820,23
7006,12
7316,16
3036,14
197257,66
84447,1
115286,8
51106,31
199713,1
27074,1
80174,1
89849,2
57526,2
55125,47
9334,1
973,3
54662,42
23164,37
9545,8
23213,5
28973,6
2571,3
286148,9
84449,42
131965,2
51379,79
5601,54
8493,57
27287,19
27343,25
55800,9
84311,6
80328,15
8314,1
56851,1
27332,38
9162,8
10257,1
50489,3
25911,1
119395,2
202051,41
6834,5
92370,420
58489,3
23164,3
64710,11
2330,2
56616,31
31,23
57153,2
7178,19
131831,3
22933,10
286,14
84553,4
60,1
1604,14
6144,7
9024,27
5426,27
64097,7
55966,9
79961,44
23588,27
150472,2
1983,13
3821,4
79019,47
349136,1
221687,3
7128,47
6461,108
10490,155
51082,46
54407,98
23412,77
25843,2
676,9
81565,34
201292,2
5836,3
2801,20
22843,14
4179,4
11248,2
1050,9
112714,72
219557,15
117157,5
85479,23
1656,10
915,1
64805,26
4313,10
58484,29
9672,1
7224,3
10286,6
29911,33
390443,9
112950,12
9489,4
8495,4
55729,7
6908,8
7453,3
1029,1
57799,4
9919,1
54995,25
7917,1
51280,38
63977,7
387640,10
3151,46
83657,3
2232,7
23658,21
3620,14
2272,27
115811,26
58533,1
2787,25
7812,20
5082,11
51660,33
6188,1
25940,3
441549,1
59343,78
6505,19
54620,25
5094,71
26108,2
51725,68
124045,87
133923,72
8988,39
5450,18
55175,74
78990,1
79143,2
146779,25
118427,8
83475,34
10769,1
5873,1
55530,1
79977,3
3172,1
80731,4
29934,4
9413,44
29995,11
375748,12
1178,1
7779,5
57093,1
51514,18
1855,2
23787,50
4105,7
914,56
7866,47
220441,2
23175,1
285193,11
54801,27
4809,24
7216,5
84336,5
137868,25
55681,1
51616,23
84639,24
3700,40
4173,1
6520,20
26152,55
115201,70
124540,32
613212,16
5527,51
55839,10
9639,17
522,10
9032,1
114821,44
2073,15
23024,7
55211,7
1107,7
10247,12
5034,1
891,10
4338,3
60481,8
57534,3
10092,14
64077,16
5965,5
1838,26
6780,6
960,23
9093,68
55755,9
5987,10
203100,36
23324,1
3799,2
57168,25
58485,7
100134934,7
890,1
4058,31
54461,22
5173,1
117854,1
84258,45
5902,46
6005,5
83440,1
117247,9
285527,25
8822,1
113457,1
55258,83
55666,5
10025,4
727,216
7805,1
56302,23
7543,242
64849,62
5529,6
54108,25
4716,3
340146,13
377677,18
79791,81
3204,48
5515,37
200504,1
221935,2
55030,5
55092,2
4089,26
64106,8
171568,7
114793,1
80034,21
54700,5
1390,2
728269,2
4108,1
55893,3
340348,13
80219,48
10392,2
8270,18
6173,16
64093,1
253512,27
160298,12
728695,107
5830,28
56893,45
5511,1
49856,22
81566,3
55821,39
83481,1
91782,2
151531,4
158983,32
3726,1
5738,28
81931,35
130502,23
5827,12
23746,21
80004,65
148523,74
1657,1
10170,14
128209,1
11177,24
91750,55
79608,16
11021,2
134218,8
81559,23
887,10
6799,8
6810,31
51542,12
79874,15
27125,5
5875,1
81929,1
4214,13
284615,277
1477,8
2264,17
93,7
64858,25
124961,45
27161,9
6699,70
169981,2
1654,31
79903,3
7294,35
64421,37
10268,6
9071,1
10369,1
91801,258
23082,44
10810,5
83733,10
10401,1
7580,1
8936,58
3839,10
9245,49
1119,1
56157,236
84726,2
6789,31
23020,1
8636,19
390916,6
165829,38
29058,62
90627,5
2519,1
130916,25
79002,1
79831,1
1470,1
222068,48
55326,6
57569,1
29126,7
22796,17
10858,16
116285,5
8061,21
64847,52
2011,10
5696,39
10117,7
10288,83
8796,37
3700,2
79956,9
55277,9
23248,26
10456,18
84779,2
1903,91
79174,19
83696,34
118812,1
340419,11
3791,18
57692,1
200576,67
670,95
116987,6
27290,48
1936,1
23051,41
3310,6
131578,6
9465,1
2288,15
342527,5
10935,1
6421,1
5252,14
200162,9
23043,1
4537,1
2835,3
84954,1
8517,40
1911,20
5252,15
22850,5
222658,12
8775,31
79603,19
682,14
7411,4
10478,3
28974,5
7979,1
51503,2
283431,8
56884,11
83729,16
9972,62
90933,25
6351,33
388372,29
9,7
10560,3
10284,158
118924,8
5283,12
150275,1
5646,18
51574,1
27042,1
90993,19
9644,55
9043,53
2937,2
90313,8
5782,11
9975,20
5978,2
8892,2
5411,40
11118,118
23384,8
2013,70
113026,21
15,74
10691,5
6672,2
2026,1
773,36
10994,1
202,4
7096,16
245806,2
54927,1
3087,75
11004,7
2135,17
6018,21
8780,6
3441,7
3569,1
2932,44
84062,1
8324,313
5573,37
64770,1
81688,51
29886,5
95681,1
5481,17
23348,12
60493,7
29992,5
7169,63
8945,17
7226,24
79720,1
4008,2
23344,1
9537,4
164284,79
23380,1
652968,28
645037,37
2574,12
2178,32
2521,1
51552,40
6871,52
55737,29
11000,2
5449,27
51319,11
84084,1
653240,7
1630,20
6356,39
54822,9
169026,68
65005,1
375611,19
57609,4
30,45
9475,7
79858,15
1740,34
150590,38
54629,19
1482,9
157,5
7592,1
80335,19
26160,355
2543,18
358,1
23101,23
57524,1
10385,48
51429,53
3945,16
7314,2
151112,4
8543,13
29935,139
128866,22
7019,117
5959,38
80184,1
84262,19
5478,13
1326,5
3838,51
11140,18
148304,2
8086,1
57727,3
3303,2
80006,13
221806,13
4521,2
65065,2
200895,1
201626,43
55586,9
83894,1
2169,24
11236,30
11199,52
9970,4
9570,1
3725,1
201973,192
10208,24
79670,6
29066,2
140460,46
810,1
6401,39
11163,78
1209,2
54951,1
10994,31
11326,75
338328,7
404734,215
54882,10
1143,19
4087,65
376132,54
9331,82
2067,25
629,21
3146,51
286827,2
135138,8
10763,9
5724,21
2987,64
1937,2
56267,11
29907,46
5903,40
131096,4
4973,29
129852,61
2979,6
2874,1
7727,1
26509,22
6945,1
713,65
1213,3
192670,4
388336,12
30851,18
5565,24
9697,2
150684,3
5803,2
2258,150
9284,4
642799,1
282618,1
23334,20
6654,64
83478,4
64412,1
83998,20
51621,2
7168,4
9416,5
5675,39
9230,22
71,3
57463,1
6492,5
10953,4
1525,3
201255,5
4286,35
57471,2
4014,1
84752,6
392465,1
54836,47
130733,5
27283,35
4985,18
9094,103
54955,16
5600,6
51727,18
84298,23
415117,9
2296,1
292,1
8851,1
6311,8
1493,1
59353,19
8031,4
671,35
8513,31
254251,161
9470,25
1003,8
6613,1
257194,34
4155,22
126206,47
6645,4
6227,1
3890,17
4082,123
54762,50
64844,29
642623,4
253980,4
7874,19
403313,1
57468,25
2224,5
10307,2
91875,18
729991,17
4952,31
3065,12
84290,34
56288,42
57823,5
6372,3
151871,5
284565,40
25817,13
51072,28
6224,41
26017,30
53836,9
50804,1
2517,2
1589,16
10480,30
54988,4
79573,1
138311,2
132320,9
10179,278
653784,11
6491,269
79071,110
654346,89
23382,16
125061,12
2140,4
163590,158
116225,5
261726,190
79754,22
2068,12
79892,2
23196,40
3861,67
147872,129
4660,28
9275,2
57335,18
64838,26
10452,5
55969,1
8348,20
55035,1
65055,25
84876,18
128061,157
10178,2
331,32
5116,17
441024,5
1802,1
4878,1
51088,1
64240,78
83872,1
55872,64
5777,249
3815,87
116447,8
94059,1
100289635,9
339105,1
50863,1
219699,8
23383,24
345643,63
102288414,6
63897,5
84626,2
254228,1
3196,1
1179,22
79895,1
34,5
92736,2
56652,2
57126,5
5050,4
3028,1
9922,11
26057,27
23062,96
139818,1
7994,1
5639,4
2665,18
740,1
9982,10
3827,2
112802,59
4869,11
57587,5
1174,11
3040,598
3039,1
64241,18
2790,103
9626,146
3020,41
3021,26
8859,3
25895,2
9509,10
7270,1
1723,1
356,2
57631,25
10629,2
573,1
10048,5
8722,46
54716,19
923,3
6578,8
121441,1
256471,1
1462,83
112936,2
9612,2
4188,10
26525,104
816,2
7776,1
22864,121
51373,2
5091,44
10627,10
9857,11
64755,1
152940,19
8503,7
1489,35
8973,1
64768,25
64428,3
91703,118
10712,65
57148,1
651,3
2515,18
57560,43
1182,4
55015,37
116449,3
65123,8
51296,56
1763,90
89792,7
5686,7
54994,3
5932,2
375444,45
2689,31
54498,102
151393,89
4223,1
389524,193
6259,1
5911,4
5253,53
2358,7
9749,77
3992,12
64223,10
139425,7
85235,2
23560,2
2882,1
79609,50
51601,4
3866,54
343,14
11140,12
51160,2
23315,3
125972,69
94274,34
57571,1
5281,3
7813,26
58157,91
84735,1
346389,13
1414,11
253143,1
7259,32
25855,3
143872,1
9439,2
142678,18
1965,15
58486,33
6898,4
4086,1
3993,70
5599,5
7531,120
90550,1
342346,309
55102,19
57030,5
3939,3
23558,1
140831,6
1355,17
387264,3
9112,2
28989,190
57761,9
81037,1
7728,25
124535,26
6227,78
7071,1
145389,58
84078,15
80119,1
3991,1
8404,44
731,29
3290,9
51575,46
6129,3
9474,1
5566,7
2059,1
29090,44
2542,1
570,2
51067,4
10765,2
126626,12
9811,31
399665,3
3987,15
339829,10
10368,1
7140,4
102723553,2
54065,1
2290,5
9040,79
90701,2
56913,46
11113,19
25874,53
26273,6
7381,27
4712,24
79748,45
10482,40
4629,6
6400,195
23513,4
7266,1
11166,2
375607,5
196740,23
201965,40
1618,46
2313,1
27152,12
23569,1
10991,35
57596,6
79009,7
3112,1
10171,15
129880,5
80206,36
1349,2
27302,16
8601,2
285268,10
6141,5
55687,15
2243,69
10807,3
608,25
9328,5
28996,19
7436,181
92162,1
388403,19
145773,1
26515,89
7297,1
113791,26
84530,29
8642,1
5078,12
23129,76
29888,3
518,34
6232,31
10992,2
4241,1
81555,1
10174,58
79001,19
8396,14
57508,8
1730,26
2308,13
11227,21
405754,1
140576,7
91748,540
56957,1
388335,12
25888,29
9015,1
8341,1
171169,2
7975,1
10302,1
4799,16
8027,9
28976,35
389549,2
23640,30
5465,20
2316,19
7627,19
8331,4
4013,83
10915,5
4882,379
85369,36
58490,2
79089,32
164312,39
114876,2
2222,14
6788,24
10328,16
219931,34
10879,1
6511,19
80198,12
25953,2
51292,55
84060,1
170482,39
26049,4
846,2
51293,1
10093,227
4176,31
5604,1
115908,3
148823,10
128272,16
5378,41
6185,4
1501,58
90410,3
126133,1
6396,11
51561,42
6555,10
1994,8
144404,94
9891,26
10723,2
29118,9
27297,14
100293534,1
721,1
440712,4
171177,26
396,11
307,253
445815,1
5828,3
340075,15
6274,72
54849,1
80341,2
5694,22
401152,29
63979,10
9033,1
55576,12
4094,5
359787,8
3980,26
138199,39
149069,1
121053,17
79595,80
57488,13
7942,107
51605,2
84891,1
10903,2
6574,6
114932,5
9328,1
57546,41
57182,1
10283,6
644890,1
7366,1
27120,12
10277,16
10563,1
118461,32
392862,1
92211,31
5437,3
84221,24
10322,7
8517,7
8943,7
4604,9
4170,18
8428,66
26261,18
8568,2
56204,20
124460,8
84940,17
84705,6
54834,6
25902,20
121512,25
6152,12
6398,1
3045,16
2566,19
9985,5
345778,24
653583,2
4259,2
83737,5
10199,1
50507,118
10772,7
8242,4
123811,10
10076,29
54997,8
7476,23
7062,101
10395,11
6049,11
81603,5
3476,6
54657,2
6367,36
7375,19
5138,1
51,16
23360,1
2920,2
113612,63
81693,18
27089,4
640,3
126526,44
8784,17
971,197
55004,5
7327,4
387778,9
23603,5
25814,1
10495,11
11244,13
8496,4
9402,9
112495,24
238,87
386678,11
393,40
6476,86
6376,14
79905,168
51006,1
10827,1
1627,18
23583,4
128674,8
55620,33
152002,36
92815,10
9949,1
717,11
79823,10
6623,9
5250,1
1662,40
23049,8
83483,7
164,1
10868,1
2332,58
11221,7
7398,5
84304,56
84929,1
10616,44
222553,4
118881,1
11238,2
27292,47
9779,1
87769,20
10107,2
1203,180
730755,5
85294,1
55105,39
10535,2
22858,26
10875,1
51710,1
88455,22
118490,47
107987462,1
102725035,10
11025,44
221421,7
29114,13
9415,4
64089,71
114757,1
1901,7
55299,108
51768,2
341,26
4762,45
130574,82
4697,1
23411,147
11231,15
25819,16
23016,561
2769,13
79664,10
7104,11
84313,19
5701,19
7127,1
93986,27
1633,1
284427,117
116068,5
10969,49
57619,31
51348,7
79091,3
51412,3
100506736,78
23032,120
6169,1
51673,39
56683,2
100287171,8
55631,3
1303,57
65095,11
374900,50
653437,9
23517,2
91107,9
885,1
8736,2
84547,8
6950,2
83642,17
25855,7
10393,21
54103,40
6871,2
283820,9
7007,1
57092,1
55785,1
55120,27
1295,33
158747,34
310,1
219541,4
5318,1
6299,31
2017,1
4642,27
8682,2
3055,36
169270,17
10049,1
1635,5
100287932,6
9131,2
220359,1
23534,29
353132,18
57623,37
6854,1
4539,12
23450,26
131616,40
9028,9
339302,2
51205,11
4045,9
79444,6
7274,33
83479,48
9448,4
5716,5
4605,19
4709,24
1593,9
5311,51
8395,14
5187,7
1069,4
25853,2
805,20
808,5
801,3
9692,38
64780,17
3702,110
26005,5
146206,14
84869,7
25897,4
1769,2
55118,10
7633,3
11336,1
9414,22
23135,19
55760,12
9905,1
63910,15
84461,2
22901,2
8379,50
4489,1
26073,11
3008,14
102724334,2
1045,19
10971,58
7296,21
162073,2
6188,22
253012,8
8887,57
542767,2
112483,6
8241,10
374920,8
23236,50
10291,126
152789,11
3780,102
3037,58
129563,2
64600,23
1454,38
102800317,35
25938,2
2623,36
81327,68
4077,1
55064,83
54905,2
8664,1
6205,380
910,9
55251,15
57549,82
11135,22
91,25
63939,2
10056,70
7726,5
1191,43
1606,4
3185,1
64754,10
4082,29
29789,5
221937,28
25929,1
12,15
10382,26
10924,2
53407,14
84172,1
3320,47
140612,3
143903,1
6366,33
285367,13
2889,1
1787,13
324,4
80896,9
78992,50
29943,2
440689,8
129285,27
1504,2
8911,2
401067,20
8645,1
11116,1
64319,2
54814,1
81619,4
51078,29
47,4
23266,53
85509,105
330,1
283870,12
339768,1
79845,35
84272,7
80129,1
258010,1
9868,24
1666,5
1261,2
93323,31
9513,12
63928,23
6402,29
8692,2
25764,27
1520,10
11212,2
27159,5
57600,40
9103,158
2997,25
247,96
2023,3
54910,2
169522,47
124402,6
51186,7
6421,1
4688,46
10203,14
5087,1
285172,9
9610,15
89970,18
159163,4
378951,6
8449,7
4312,11
6754,1
80210,22
151827,9
1778,1
18,30
9824,31
3488,9
2834,1
11243,55
100527963,19
155368,1
23732,69
284541,8
343099,11
256130,40
60558,10
56132,22
255189,2
1652,59
347902,120
10103,1
118472,23
23632,17
25852,34
11107,30
26003,15
55308,1
100129792,193
284071,10
10131,5
139596,97
26960,1
81543,24
80196,21
54768,9
284369,11
54901,12
7035,13
9473,6
200894,26
3912,7
79896,20
7050,11
51160,42
4907,76
4673,7
338879,1
6923,23
6249,1
9730,173
2554,98
1871,1
127002,22
79947,1
5021,22
54874,69
7180,14
9397,13
55132,28
79624,16
4986,1
29970,2
7351,9
144363,23
22824,14
133957,12
6422,1
374655,33
9720,1
374291,25
143630,1
27343,8
6573,16
149233,63
2936,2
2690,22
3339,1
54957,18
1339,12
282808,2
283953,55
205,2
2621,19
401262,107
27341,14
64601,3
58528,36
4172,1
5478,1
100131755,29
5711,14
338917,44
10586,12
7390,4
1453,5
3676,14
64708,9
23211,1
85442,5
58473,66
7078,47
6588,9
122830,64
6317,19
79008,59
548593,1
6734,96
1629,1
30845,1
29929,190
57647,2
54455,1
421,1
4780,1
63827,27
283337,75
54475,5
7789,6
5912,53
56922,43
23466,3
10001,56
10,14
132204,6
83549,71
284359,7
7681,20
53947,4
2161,1
2035,2
170825,11
6124,84
2767,168
5861,18
2115,22
7918,2
93185,28
178,59
95,32
51023,3
323,12
5338,9
2516,55
1397,20
8912,193
80344,1
84696,18
3749,41
6715,5
85289,3
10652,49
127254,36
10771,11
80232,3
5719,94
6133,7
133482,55
79639,1
6331,15
55660,5
54659,15
91869,34
5872,1
2581,90
6780,4
9595,12
120224,4
114034,1
6710,1
23542,23
7137,1
58504,1
8669,11
26151,16
5104,14
57835,10
114336,3
28983,236
9443,115
54969,37
203547,87
1595,3
400506,2
1804,21
29968,3
641372,1
550,20
120406,18
6383,14
5783,1
10521,135
4084,1
2056,31
3269,2
23197,1
3199,6
29127,3
2259,25
54987,10
285598,2
9869,14
2869,2
10536,22
284697,1
253635,6
390980,32
51385,19
55061,13
115992,26
79989,4
3606,70
79839,43
54977,25
440533,3
54209,75
5900,78
50999,1
10773,10
55159,13
11119,20
342977,6
287015,18
54431,1
246181,17
1122,1
10089,14
5480,2
124641,7
93979,27
9045,28
1760,3
221477,129
6010,7
85302,5
2355,60
6744,59
4329,44
3009,7
10551,6
6611,130
552900,8
654483,107
7750,11
25847,94
6525,4
57519,1
23326,33
5349,65
125893,9
10396,1
55894,83
414325,1
4358,6
65008,14
3109,3
2686,30
10917,10
11343,18
8890,7
100528030,20
257019,9
23780,23
3120,19
135154,2
729438,1
51719,2
57231,8
57730,2
56164,15
84695,64
7786,1371
51409,18
5690,17
3854,16
7581,5
199704,34
10087,56
933,10
9853,1
7841,2
514,14
372,44
84985,33
965,38
399947,1
340277,1
363,3
7188,225
54529,6
157285,4
200576,23
55681,11
54865,1
8301,21
655,3
1025,54
26524,11
255239,8
54903,150
51127,10
127687,8
9975,53
55101,1
23587,7
4035,3
8237,1
57561,72
7846,18
768,17
4728,39
4239,13
23481,1
2254,79
8893,29
341208,4
113878,181
51773,1
5693,52
2631,7
1800,5
3837,1
27241,2
847,19
27231,3
4935,1
55090,2
2639,9
6496,6
84153,4
1420,2
8718,1
3998,1
9837,52
151230,5
100526832,61
55827,1
221785,1
3611,20
3695,12
55651,11
293,9
118429,2
9616,5
8874,2
56910,1
202374,22
8031,1
10019,22
525,9
8554,120
10298,143
27295,18
56928,14
1738,14
7484,24
6990,47
10462,1
84077,18
7917,3
55738,8
7419,28
10658,3
84826,1
5310,1
9231,8
7329,3
8831,1
3752,76
8632,62
928,6
7162,16
3281,8
51132,33
7059,6
705,5
54567,11
7142,8
372,18
55339,26
7982,24
26128,177
9695,2
128178,55
8725,4
4487,27
54544,23
83899,27
29951,8
9731,170
54558,1
8825,21
752014,1
5576,48
166793,15
54780,12
1306,1
8648,4
282809,1
998,1
340485,48
6370,4
29127,1
196441,36
3206,13
8453,16
84450,3
23729,14
29068,2
163590,1
2827,4
3992,152
79834,51
84527,1
7318,18
116211,88
81876,3
92799,28
5130,62
100133941,1
84173,4
51123,6
11061,9
254359,72
4885,15
751071,19
5020,24
51466,42
1821,40
10189,55
90231,112
5042,14
55080,23
3364,23
84065,11
6388,45
64065,53
2512,8
3706,24
5868,17
4222,9
3710,12
57120,1
338707,87
10791,44
10808,7
89869,15
22894,39
51253,1
6346,4
8711,1
91252,2
3444,57
56894,6
493911,7
92170,3
64429,1
445329,1
6818,28
3680,1
3853,9
222546,11
51626,7
339390,6
54870,15
256987,23
6468,1
57452,2
64927,1
3101,1
84072,1
54453,6
140732,1
122183,98
729233,1
729240,188
729246,16
729250,34
164832,21
345274,13
5876,17
8786,2
1183,40
3595,29
158135,3
51339,1
5049,19
151887,4
1378,28
10922,4
10992,301
54959,36
286753,11
381,55
6248,7
83593,11
7433,2
729877,43
3475,7
9491,5
25759,15
9715,22
100133093,4
644054,2
643161,1
347741,20
58513,1
4288,29
25942,47
9324,56
56681,8
135,9
3451,6
51315,1
9782,90
64430,22
185,5
84651,1
65975,37
2194,3
1237,365
80155,25
51378,1
280636,1
22863,1
10090,28
60343,15
3017,1
79794,22
57654,39
8733,43
113402,79
54982,22
64960,4
580,1
64762,3
81545,97
55052,7
51686,18
7923,1
84795,22
7288,4
112840,7
5618,19
221481,13
23221,13
83594,27
5298,24
205717,220
23077,20
10425,1
123283,37
435,37
2021,1
29956,13
6921,2
255394,6
22891,19
10923,196
25970,4
134860,14
440738,21
100534599,2
57461,27
384,75
339804,16
4245,1
7411,30
9937,1
2551,5
114783,2
155465,82
29119,37
9512,1
11140,3
390243,8
8509,121
284325,6
55959,366
8030,18
152831,2
4141,7
100996928,3
154791,3
92283,8
84707,28
84675,16
54879,12
54892,2
23395,11
54974,10
51637,1
54980,32
2042,9
64663,2
282969,3
3755,144
79575,13
5798,1
9927,1
4146,7
319101,82
221336,86
51285,62
162968,180
7472,25
161145,1
84193,25
22949,2
57763,47
11040,19
10411,4
199745,185
54546,10
8662,3
8823,1
23143,83
64063,17
57408,8
9229,2
9477,15
4689,14
51068,2
4832,139
55658,2
9686,3
11186,6
84250,5
10106,6
55757,19
202134,1
149013,1
5913,5
9969,65
57706,36
54093,17
779,3
22852,22
197258,45
26058,7
80772,10
51125,8
8677,10
57590,57
22829,1
84803,2
403,8
11226,5
51016,66
144233,51
10217,41
984,5
440051,7
57701,27
51324,1
84695,12
549,33
2736,19
6915,1
6156,135
414157,48
285782,24
5098,1
23397,1
51264,2
84690,136
22845,4
10735,1
116224,6
146542,8
133015,3
10975,2
10458,1
285440,5
8435,43
23093,6
148423,2
729515,36
128239,33
58506,1
638,11
8540,18
6723,1
1053,3
10746,54
55336,62
140947,2
84245,5
3768,139
5893,7
135114,25
9419,43
53635,17
6349,13
414062,21
1485,6
246100,11
8335,1
3012,1
125228,2
84733,7
54875,1
27154,1
7353,11
10761,1
6520,7
83544,30
8416,3
338872,2
116832,14
51752,7
57175,4
322,8
5424,59
7803,6
32,11
7020,45
332,133
26136,27
81494,33
64773,20
79595,3
864,4
79602,30
27147,1
3920,20
8813,6
653509,33
54991,24
4277,7
4292,20
6706,16
11270,2
4102,6
390792,4
79155,37
2957,6
84067,17
55266,70
23673,6
23300,57
