gene_or_protein,study_bias_score
NCOA4,1
ARAP1,1
CNOT10,1
MAL2,2
FCGRT,1
ARHGAP10,1
GTF2IRD1,3
WRN,17
LMCD1,2
SUSD2,2
DPYSL2,6
MCIDAS,1
NDUFAF5,2
GMIP,1
SF3B1,4
CCDC172,1
BAZ2A,2
FPR2,2
STATH,1
TEK,4
SLC34A3,1
USP25,3
HTRA2,6
DES,6
DSC2,1
CLK2,8
PPP2R2D,4
S100A12,1
USP49,3
DNAAF5,1
DTX3L,4
POLR3F,3
GLRX2,1
MYH6,1
MCM10,9
KDR,24
NMB,3
ODF4,2
CWF19L2,3
CXCL17,1
TSGA10IP,3
TTPA,2
GM2A,1
MMS22L,2
SCGB1D2,1
KIAA0895L,1
PDS5B,4
JRK,2
TBC1D21,1
SLCO2A1,1
IFT20,7
AMBRA1,5
BCLAF1,3
RBM48,1
OLFM3,3
CD40,6
ZC3H3,1
WBP2,2
BHMT2,1
GTF3C1,2
WDR81,2
NR4A1,11
HSD17B3,1
PLEKHA3,1
POTEC,1
PHF13,2
BECN2,1
SDC4,6
TRIM25,5
ACOX2,2
NLRC4,4
PAG1,3
CENPU,5
UACA,2
ZBTB22,2
RCN2,2
STAB2,1
MOB1B,5
ZNF707,4
SLC25A18,2
SEPTIN14,2
PRPF31,9
CLIC3,2
FASTK,3
ZYX,5
PHF8,5
CBFA2T2,8
PRPF40B,2
UFL1,1
LRAT,2
TCEAL9,1
LINC02908,1
CGREF1,1
CSNK2A1,15
FRMD7,1
MYRIP,3
TMEM80,1
PSEN2,8
DACT2,1
GPR61,1
TUBB,8
GRPEL2,1
CDRT15,1
MRPL15,3
KLF8,2
SELPLG,5
WASF3,1
PFKFB2,1
LAMTOR2,6
CYP20A1,1
PIK3R2,10
ZSCAN9,1
CA2,2
MYL2,4
SEM1,3
ATF6,6
DRAP1,5
SMPD3,3
VN1R1,1
PHC3,3
NCAPD3,3
SLC25A48,3
SCG2,1
NPRL2,2
GMNN,6
SMR3A,2
CCNL1,3
GPR152,1
IDI2,2
ANAPC15,1
IPCEF1,2
RPL21,1
E2F2,2
NRDE2,1
TFE3,2
SDSL,2
BTBD8,1
STON2,2
GLP1R,2
CLDN9,1
TP53I13,1
IL10RB,1
AP3D1,1
ARMS2,2
LST1,1
CT45A3,3
UPK1A,2
ALDH3B1,3
CEP128,1
DCAF1,3
LSAMP,2
UTP25,2
LMBR1L,1
MEAF6,3
TXNDC12,3
SLC39A14,1
HIPK1,5
TXN,8
KRTAP5-6,3
BCL2L10,4
VCAM1,3
GTPBP10,2
RGMA,2
CREM,3
MACO1,1
ZBTB2,3
UPK3B,1
RACK1,13
MILR1,1
TMEM11,6
HGH1,1
ERRFI1,2
HADHB,1
MMAA,2
TPM4,2
AP2A2,1
ZFAND5,4
SLC35A5,1
C1QTNF1,3
KIF12,1
NEDD9,8
MFHAS1,1
TMEM207,1
LEMD3,1
MYO10,4
ALG3,5
ANGPT2,2
ENOX2,1
FAM131B,1
GMPR,1
WRAP53,5
TMEM220,2
TIMM50,1
SMCR8,1
S100A1,8
COLEC12,2
TSPAN33,4
SYVN1,5
S100A10,4
RFT1,1
IGFN1,2
MTFR2,2
CYP4F2,3
ZNF706,1
FBXO16,1
PDCD10,8
STARD10,1
SRCAP,1
RHOBTB2,2
MRPL20,1
TLR2,9
PGAP2,4
RNF6,3
MUC2,1
ODF3L1,2
CYB561A3,2
MBD3L2,1
FBLN1,1
CDPF1,2
SMIM12,1
HES1,1
ARID3A,5
AP3M1,3
CCNA2,6
ELAVL4,1
CTPS1,2
TPSAB1,1
METTL13,3
CLUAP1,5
UROS,1
TFDP3,3
TMEM205,1
KIR3DL2,2
KDM4D,3
DDX17,7
EVA1A,2
NXT1,3
ZC3H10,4
SLC7A10,1
MGST1,1
SUPT16H,2
ZNF610,2
SRRT,2
IL22RA1,4
MCUB,1
IGSF1,1
SERPINA6,1
HNRNPCL1,1
BIRC7,5
BTNL8,3
PCLAF,1
RILPL1,2
CHDH,2
TIGAR,1
HEXA,2
COL4A1,1
KRTAP19-7,2
ABCD4,2
HRAS,22
TDRD5,1
KLHL7,1
PRDM9,1
GSR,1
SENP3,4
TBC1D23,3
OR2AG1,1
TESPA1,2
PRR20D,1
DOCK1,6
WDR36,1
PPP3R2,1
TIGD3,2
PINK1,10
COX8A,2
GFUS,2
FAM90A1,8
SNRNP70,6
LGALS3,11
PTPN7,6
CCDC74B,1
TREX1,5
KATNA1,3
MARCO,1
NBAS,3
SARS1,2
TAF9B,3
TNRC6B,6
SLC4A1,4
TCF7,3
BMPR1B,2
DAB2IP,4
WASHC2A,1
UQCRC2,2
AHCY,4
HDAC2,12
TULP4,1
KRTAP12-4,2
PARP1,19
NUDT18,2
PTGR2,1
NOTCH2NLC,1
CD320,1
HOXB5,3
NEMP1,1
HNRNPR,4
YIF1B,1
EXOSC8,6
EPSTI1,1
CARD10,1
USE1,5
RIPPLY3,2
TPRA1,2
CP,1
SETDB1,14
DMC1,4
C1orf162,1
SARAF,3
WAC,2
THUMPD2,1
SLC19A2,2
ISL2,1
AURKB,19
ARPC5L,2
ZNF219,1
HOOK3,2
YOD1,2
BRD2,2
CROT,1
MRPS18A,1
NAALAD2,1
TPD52L3,2
LRPAP1,4
SMAP2,2
EMILIN1,7
TBC1D8,1
WDTC1,3
DBI,2
SMG9,5
PCBP1,8
ISG20,1
RNASE1,3
MSI1,1
CLEC17A,1
KCNH2,2
TBX22,3
FAM3C,3
NPHS2,1
PDE4D,7
CCNT1,8
OAZ2,2
DHDDS,2
LPAR6,1
NAT1,1
MED25,4
INKA1,1
AP4M1,1
ZNF829,1
TNFRSF11A,3
HEY1,1
COA1,1
SMARCA4,16
TRMT2A,2
STXBP6,1
GOLGA4,2
VSIG8,1
CNKSR1,2
P3H1,1
NCR3LG1,5
ANAPC5,2
DYSF,1
PCED1B,2
C19orf38,1
GNAS,4
SIRT7,2
SLC6A15,1
SPDEF,1
BABAM2,3
FAM20C,1
FLYWCH1,3
ORC1,10
SEPTIN2,8
DVL1,8
EXOC6B,2
ADRA2A,2
GANAB,1
PTPN18,3
POU5F1,7
GOPC,4
NPAS2,4
KIF17,1
TMEM252,2
AGPAT5,2
RUNX1T1,11
KIF6,2
AGT,2
OSM,1
SORCS3,2
PGRMC1,4
PSMG2,5
IDH3B,1
BEND5,2
GET4,3
MSH3,5
ZBTB20,1
DCTN4,5
SSH2,1
CNP,2
KRIT1,5
PTGER2,1
PRKCD,17
BRSK1,1
MAPRE1,14
TYMSOS,2
UBAC1,6
GKN1,2
VPS37C,3
MYORG,1
BPIFB1,1
COX14,3
C5orf22,1
NUDT13,1
MIF4GD,3
HACD4,1
APOC3,1
ADAM17,6
ACSL6,1
PDE1C,1
KCTD13,5
BCO1,1
FAM27E3,3
APC,17
CCK,2
ACADL,2
TFR2,1
NMT1,3
ARMC6,2
DCUN1D3,1
GNG13,1
EBF1,3
IKZF3,8
ZNF444,2
PSEN1,21
FKBP11,1
TMF1,1
C11orf58,2
CCDC12,1
STK4,13
PPIL6,1
PPP2R3A,3
FMC1,1
TLX1,3
ZNF397,3
ITSN2,3
GPAM,2
INSRR,3
PLA2G10,3
SNAPIN,6
NOXRED1,1
PTPRF,2
RBM47,1
OPA3,1
CEP152,5
ZBTB9,3
TEFM,1
EIF4E,21
ASB12,2
DPH3,3
SCRN3,1
UBE2R2,4
TTC29,2
RBMY1A1,5
TEKT4,5
TMEM63B,1
TUBGCP5,2
FOXA2,1
FCN3,5
TMEM140,3
APC2,2
SMAD6,4
SRPX,1
TENT5C,1
TAF13,2
TMEM126B,1
GLB1L3,1
RPA3,5
PTPN12,8
ZNF597,2
GINS3,3
SERPINB11,1
MMP10,1
OR52W1,1
ERCC4,3
S100Z,1
USH1G,3
RAB28,2
TBC1D4,3
FBXL8,3
CLEC1A,2
SFXN2,1
PIFO,1
STAM2,4
HGF,2
GRK1,1
STAC3,5
DUSP13,3
SHC1,21
DZANK1,1
FABP4,3
AGMAT,1
DYNC1I2,3
HSPB7,4
LRRC23,1
RMDN2,3
MIP,1
HSD17B13,1
MICU2,2
ERN1,8
MEGF6,1
STAU2,1
MPZL2,1
DHRS13,1
SYAP1,2
CTNNA3,3
MYOZ3,1
CD207,2
ECT2L,1
EEF1D,7
WDR49,1
RAB23,2
SEZ6L,1
CREB5,4
TRPC1,5
ERCC8,4
DCLK2,3
LRIG3,2
UFSP2,1
SLC7A11,2
MESP1,1
CXCL14,3
PDIA2,1
TASOR,2
VPS13A,1
ATP1A3,1
UNC5B,2
TTC7B,1
ABCB8,1
CLIP3,1
TGFB1I1,2
MYBPHL,2
SPAG9,3
YBX1,12
TCTN1,2
DOCK10,3
HLA-G,6
TMPRSS11A,1
EFS,2
CASP1,13
REL,5
PUM3,2
PA2G4,7
ZAP70,3
MED20,3
STK19,4
DRG1,6
BMPR2,2
PLEKHG5,2
MAP2,1
ALDH3B2,1
MCC,4
NENF,1
PLAAT4,1
RIOX1,1
SLC39A11,1
SPRY2,7
PTP4A2,4
ARL8A,1
ENOX1,1
CCR7,1
SLC35G5,1
CTRB2,1
C22orf23,2
IL6R,5
KDM4C,1
PDCD6,8
ATP13A1,2
EHD3,5
PANK2,3
MYO1F,1
MED16,2
PRKAG1,8
ZKSCAN1,2
RBP7,2
NFATC1,5
DUSP5,1
LEUTX,1
MORC1,1
UTP14C,2
HTR3A,2
SRBD1,1
CLDN6,1
ATXN1L,2
SLC2A6,1
PHF10,4
LYPD5,1
HSP90AA1,14
H2AC13,1
PEG10,6
SMLR1,1
VEGFA,3
LYNX1,2
SHMT1,5
RHEB,6
OTOP3,1
LRRC3,1
MCF2,2
PLEKHG4,2
TMEM42,1
MYF6,2
FBXL7,3
RPL22L1,2
TTK,6
PYDC1,1
HLCS,2
PRMT3,4
LINC02875,2
SESN1,2
NR2E1,2
CCL18,2
BRD8,3
CD79B,4
CUL4A,6
AP5B1,1
CDCA8,6
SYNGAP1,1
MKRN2,1
SPO11,1
RBM4B,5
SDE2,1
ALX4,1
VTCN1,1
MAP3K8,7
SKAP1,2
TRAFD1,1
TFF1,3
CCNF,3
PIGU,1
LDHD,1
ARPC4,3
FAM83H,2
KLF1,1
PDIA6,1
PPP2CB,9
C5AR2,3
HSBP1L1,1
GAS8,2
CCDC61,1
WDFY2,3
CYP2C8,2
SCN2B,1
CAMK2D,7
PTPN13,5
E2F4,6
RGS9,2
GPC1,4
TMPPE,1
KIRREL3-AS3,1
CANT1,2
ZMYM2,2
CEP57L1,4
RAB21,3
DNER,2
ATP10D,1
SHH,2
FBXL5,3
DLG4,9
DCAF12L2,1
COQ3,2
PLB1,1
UBE2G1,1
PCDHGA9,1
UNC45B,1
GML,1
LCORL,3
SLC9B2,1
CTNNBL1,5
AURKAIP1,4
TM4SF5,1
SNX22,1
ZFYVE26,3
PACS2,1
PARP12,2
DYNC1H1,5
CRIPT,1
IFNA4,2
TLN1,3
MFSD8,1
KLHL41,3
ZNF502,3
SCAMP1,3
TMPRSS11D,1
SLC24A5,2
DDX46,1
RASGEF1B,2
LCA5,5
EPB41L2,1
FBXW4,4
CHRNB4,1
TEX33,3
ARHGEF12,4
MAP2K7,6
SCAP,1
PRSS23,3
SGPL1,2
SEC24B,1
PIKFYVE,2
CDH17,1
VASN,4
PHF23,2
GEM,7
SIKE1,3
TRAPPC6A,3
VPS35L,1
SYCP3,1
TRAPPC3,5
NUDT12,1
STARD8,1
KRT10,1
DNAJC11,3
ASCL1,1
CHMP2B,2
SCAI,1
LRRN3,1
PCCA,2
SLC38A2,2
PCBP4,1
CABP1,2
MAGEH1,3
RIPPLY1,3
MOGS,1
RTL8B,2
TNFSF13,1
ZNF580,2
DDX54,1
SPRTN,2
H4-16,17
NAP1L1,10
CAP1,1
IL31RA,1
ITLN1,1
TNKS,6
IGSF6,1
HIGD1C,1
RPL41,4
TET3,3
SLC2A4,3
TM2D2,1
FABP3,3
TWSG1,2
HLA-DRB5,1
MARCHF6,2
PSMA3,8
ZC2HC1C,4
RUBCN,2
SRL,1
CLINT1,2
ALG10B,2
IDH1,3
TBC1D2B,1
FEZ2,1
HSBP1,3
TNFAIP8L1,2
PSMD5,5
THAP4,3
CTC1,3
IP6K2,7
WNT3A,4
DROSHA,9
RAPGEF2,6
NOL4L,1
RPS13,1
SART1,3
SAP30L,2
XPR1,1
FBXW5,9
SBDS,1
RB1,44
APEX2,3
SAMD9,2
RIF1,1
FBXO22,3
DSTYK,1
PYM1,5
DRD3,1
PARVG,4
CAMK1G,2
DYRK4,6
CDKN2AIP,1
APCDD1,2
AIG1,1
SETD9,1
XKR3,1
HNF1A,6
UBALD1,1
IQCB1,9
SMCO3,2
TNIP3,3
ARHGAP44,3
YY1AP1,3
C1orf109,4
SMDT1,1
VDAC1,7
UBE2F,2
LGALS13,1
RALGAPA2,1
RTP2,2
RRS1,3
CMTM8,2
PCMT1,5
SKP1,22
CRIP2,1
SYDE2,1
FGF23,1
DOCK6,1
FLT1,7
XCR1,1
AMPH,3
RAD51D,14
ANGPTL4,4
NUDT21,8
COASY,4
CDKL2,3
ABHD5,2
MAD2L1,14
AR,43
RBM15,2
LSM1,4
CLEC4G,2
P2RX6,1
MYBPC2,2
KCTD19,1
SH3PXD2A,2
TRIM36,3
CRYGC,4
CLCN1,2
YIPF4,2
NANOG,1
NME2,5
UNKL,3
DCDC2B,3
STARD7,1
STK39,1
TNFAIP6,5
CTTN,12
SAMM50,2
LRSAM1,5
CUL3,13
CAPN5,1
CAPNS1,2
TMEM65,2
TRARG1,1
KALRN,1
PCDH10,1
SEC22A,3
SUGP1,1
ZNF425,1
PARK7,13
ARFGEF2,8
POLL,5
KRBOX5,1
PPP1R21,2
KCNN2,1
RIPOR3,1
CTSL,3
TFAP2C,4
HOGA1,3
TROAP,6
RGS2,9
TRAM1,2
RBMY1E,1
TSFM,3
ID2,6
ARSI,2
ATP6V0A2,2
POU1F1,2
TEX29,1
PRUNE2,1
SIVA1,3
ANKRD10,4
CRACR2A,5
TRAPPC2L,4
NTF4,4
ANKS1A,3
IQSEC1,1
PYGB,2
ITPRIPL1,3
KIAA0319L,2
GOLGA7B,2
RNF130,1
MYL5,1
APP,74
RIPK1,21
LRGUK,2
PSMF1,5
CNOT11,3
PTTG2,1
UBE4A,1
AKNAD1,2
IFNGR2,1
GNB3,1
SNRNP35,1
B3GNT5,1
CLEC7A,3
ARFGAP3,2
INSM2,1
CCDC183,1
ROR1,4
MALL,2
LIPH,1
GAGE12C,1
NUTM2F,1
RNF14,3
CENPI,1
IPP,1
SPRY4,3
IL17F,1
IGF2R,5
ZCCHC7,1
TRIM4,1
SULT1C2,1
TPH1,3
IL1R2,2
BACH1,3
RGL4,1
DNASE1L3,1
STAP2,3
RLIM,4
VAPB,8
DYRK1B,6
CACNA1C,5
ZKSCAN8,1
KCNK1,2
SH3KBP1,28
CD302,1
LRRC8D,1
SLC4A3,1
SCYL3,1
RNF165,1
M1AP,2
ZNF524,3
HCLS1,4
DNTTIP1,3
MYOZ2,4
GLS2,1
SLX4,2
NR5A1,3
NCF1B,1
CDC42,32
CDX1,3
RBPJ,8
TMEM97,2
LLGL1,3
BBS12,4
PRKRIP1,1
TMEM52B,1
RC3H2,1
CGRRF1,4
LMF2,3
AFMID,1
MARS1,3
SHC3,4
ALS2,5
PMAIP1,4
TCL1A,5
ORC2,10
NCK2,18
OGT,8
TAFA1,2
ZNF497,2
SLC9A9,1
MRPS7,1
SDHC,1
MED23,3
UHMK1,2
SLC36A1,1
CD58,1
SSNA1,6
STRIT1,1
ARIH1,3
GOLGA1,2
RAD54L2,3
MVP,5
DUSP19,6
CASP4,2
TRIM32,10
CAPN13,1
PPP1R14C,1
LUC7L2,6
DYNC1I1,6
CHRAC1,3
LRBA,1
NCDN,2
PSMD12,2
ABLIM3,2
PTRH1,3
KDM4A,3
MRPL9,5
UBXN1,4
ZSCAN5A,3
CCL2,3
MIS18A,6
SCRN1,3
MED8,3
WDR91,2
PRSS48,1
UPP2,5
CORO6,2
PPP6R1,3
C1orf116,1
SNX15,4
RFPL3,3
SLC23A1,4
DDX47,2
VPS72,4
FH,1
MFSD5,4
SH3GLB2,2
NAPRT,2
SIAH1,10
SCNN1D,3
RBX1,4
TBC1D3G,1
GORAB,2
SURF4,2
RNF31,11
MLH3,2
PNLIP,1
NDUFB5,1
BCL6B,3
CPNE6,3
ZNF792,2
NEK10,1
PDHX,4
ZBTB24,5
CR1L,1
RUFY4,2
SH2B1,4
VDR,11
GRAMD1C,1
ELF5,3
C4A,1
REEP1,2
ZBTB47,1
FZD6,3
ORC4,5
FERD3L,2
ABCF1,1
ARL6IP5,1
SOCS4,2
PDE6G,1
BRD7,3
RNPS1,11
PADI3,3
RNASET2,1
THEMIS,6
CREBZF,6
ETFB,1
NKAP,3
PRG4,1
RAB9A,6
DDR1,5
SYT4,2
CMTM3,1
CWC27,1
KIF23,6
TSPYL2,1
EXT2,2
RAD18,6
LIN28A,2
APLP1,4
TXLNB,6
HMBS,2
KRT15,2
PPBP,1
ODC1,4
P2RY4,1
VPS35,7
GDPD5,2
CCL7,5
CDC23,6
PTK2,20
NSMF,2
CABLES1,2
ZNF622,2
ASIC4,3
POGZ,6
MICALL2,2
DNAJB8,1
C1orf35,4
TRIM33,5
C2CD2,1
CGN,2
SACS,1
KCNB2,1
NPM3,3
CDR2L,1
TACC3,5
TMEM101,1
GDF3,1
SLC10A2,1
ACTN2,9
ATPAF2,7
GPHB5,2
INTS11,4
METTL22,1
OTOP2,1
PRSS45P,1
SMARCC2,5
SESN3,2
POLR2M,4
SRSF6,1
CCNB1IP1,3
TEAD3,2
MYBL1,1
MRPL23,2
REXO1L1P,1
PNO1,2
FRMD6,6
POP1,1
SMC3,9
KHNYN,2
MRPS11,2
KIF2B,1
ZNF285,1
SPTY2D1,1
PI4KB,3
PROZ,1
FUCA1,2
PLBD2,1
ANP32A,4
CAST,2
LRRC56,1
GPR55,1
RAD21,8
JAK3,8
COQ10A,1
NCAM1,1
RPL9,4
NLGN3,5
RNF5,7
SPATA22,3
NRSN2,1
NEXN,2
UBTFL1,1
RALGPS1,1
SLC39A2,1
NUSAP1,2
IL12B,3
SMIM1,1
ATP6V1G2,2
CSMD2,1
PI4K2B,1
KATNAL2,2
ZNF184,1
ZNF136,4
SYT12,1
MXI1,3
GPR141,1
WNT11,3
MYOC,2
PHF1,7
RAB3C,1
RPL10,3
ZBTB38,2
CRELD2,1
NCAPD2,1
TIGD5,2
ZMAT1,1
MED30,4
LIN54,3
ENPP6,1
ITSN1,10
ZNF346,1
PEX16,3
RTP4,1
CSTPP1,4
HNRNPL,2
ZNF768,1
GSTZ1,3
VPS26B,3
TGM2,14
FGL1,1
DLGAP3,2
ELOC,7
H2BC21,1
PLRG1,6
PSMA6,7
GUCD1,2
TRAIP,4
GABARAPL1,10
DNAJB1,2
ECM1,1
KPNA2,15
TRAPPC14,2
PPP1R13B,6
TTC4,4
FZD8,1
CAB39L,3
MRPL1,3
MS4A13,1
RPH3AL,2
WT1-AS,2
SLC30A8,3
KCNRG,5
IRAK1,8
TJAP1,1
KHDRBS1,12
NSG1,2
PLEKHF2,4
BRCA1,45
KHDRBS2,7
AK6,1
PATJ,7
MMP24-AS1-EDEM2,1
CNNM3,4
CTDP1,3
URM1,3
SLC30A10,1
RBM7,6
ZFY,2
PMP2,1
GALNT15,1
ACSF3,1
KLHDC7B,1
LIG4,8
TRAF2,22
SLC26A6,1
ZNF599,3
DAPK2,4
ADAM2,1
APOBEC1,1
BNIP2,2
L3MBTL1,7
ARHGEF18,1
ZNF433,3
RAB1A,9
CDC5L,11
E2F6,10
GLTP,2
ALG10,1
TSTD2,3
BRD3,2
COMMD9,4
ZNF786,2
PPARA,6
ROCK2,4
ACBD7,2
PICALM,5
POPDC3,1
SOX1,1
LIMD1,1
SNCAIP,4
PELI1,3
CD6,2
ADGRV1,2
KLHL42,3
CD72,3
NKX2-5,5
TAS2R19,1
CCL24,1
FGL2,1
BUD23,2
MAP3K3,6
TMEM254,1
GLIPR2,1
UHRF1,2
NFAT5,3
BMX,10
GTPBP4,1
NAIF1,2
MAGED2,4
RPP30,3
CFHR4,4
INTS13,2
TMEM115,3
CYREN,2
SLC35G1,1
YJU2B,4
SPHK1,5
PPM1B,5
AAAS,1
STK11,22
CFAP97,1
GPN2,2
TMEM30B,4
TSPAN1,2
NSF,4
CLPTM1L,1
DENND2D,2
DUSP1,3
USP44,3
GFM1,1
SLC15A1,1
RIMS1,1
ZIC1,2
EXOSC4,6
PCDHA6,1
C19orf44,3
STX5,6
ANGPTL8,1
MAGED1,9
ATE1,1
LOC102724428,1
NDUFA4L2,2
NR0B2,6
CHCHD4,2
C2orf50,2
MED29,4
EPHA3,2
C2CD6,2
RNF144A,1
OXCT2,2
MAPKAPK3,3
NPLOC4,3
ZNF462,3
S100A5,1
APOF,1
TGM1,1
SHANK2,2
AKAP5,3
CPTP,1
FAM118B,4
KDM6B,2
FTSJ1,2
PSMD13,1
SDS,1
APOC1,1
ANKRD36B,2
XBP1,6
ATP13A2,1
SPARCL1,1
CMTM2,1
ANKS4B,3
UMPS,2
BCR,5
EML2,2
ATXN3,12
SKIL,1
TNK2,11
PPP6R2,4
CTDNEP1,2
LAMA3,2
KCNG1,1
ASPSCR1,5
GRIP2,1
NPSR1,1
NAA60,2
RND3,2
TXNRD2,1
SPATS2,1
TRMT1,4
RFX5,4
CACNB2,1
DCT,1
SOX2,9
RASSF5,9
NAGPA,1
ACTL8,2
NEK9,5
PRKN,21
UPF3A,7
LDLRAP1,6
GCNT1,2
GLYR1,1
PCOLCE,4
DRD5,1
LAPTM5,4
PIGO,1
SIAH2,1
EEF1E1,2
TTR,9
TUBB2A,4
KIF9,5
CNN1,1
ARHGAP23,1
GGTLC1,1
AAR2,2
TRIM9,1
TRIR,1
SPI1,5
BCL7C,2
INKA2,1
DCLRE1C,2
TTC32,2
TEAD2,7
CHRM2,2
ZNF440,5
CAVIN2,2
SEC14L5,1
ZNF629,1
OXNAD1,2
CEBPB,12
PRDX3,4
NFKBID,3
EOGT,2
NRBP2,1
PRSS35,1
CHST9,1
HECW1,3
METTL5,1
NETO2,1
LIN9,3
ALPG,1
TAF7,2
ITPRID2,2
ADAM30,1
PCSK5,2
CEP170B,1
MLANA,2
CDK15,4
PEMT,1
ATP5MC3,1
HNRNPM,3
ADAT3,1
PIDD1,4
TET2,6
EPHA1,5
DEPDC1,1
ANKS1B,2
AMZ1,1
SH2D2A,8
RSPH10B2,1
SRPK3,3
SNIP1,9
CPLX3,1
POP7,4
CXCL8,2
RPL37A,4
SMTN,1
CCNB2,2
RSU1,2
C8G,2
HBZ,3
YES1,18
PRSS12,1
MEF2C,5
C6orf141,1
COX15,1
CDY2A,1
RTF1,4
HEXIM1,8
KATNIP,2
DGLUCY,2
DIP2C,1
ZNF503,1
F13A1,1
MT1E,1
SNX32,5
HEYL,4
BHLHA15,2
LGALS1,3
RABL3,1
KRT17,3
COX5B,3
TRMT10C,3
SLC38A6,1
RPL35A,2
ARHGEF10,3
SRSF2,5
PLCB1,2
NLRC3,1
TOR1AIP2,4
ZNFX1,1
KLC2,2
NINJ1,2
ZNF552,1
APIP,6
CFAP47,1
SLC9A3,1
DHRS2,2
HRH1,1
CHAF1B,4
ANKRD49,2
MYH9,6
CHIA,3
BCAP31,6
CTSG,4
TAL2,2
ABHD11,2
NEFH,2
LRCH3,6
L3HYPDH,1
TPM2,1
GALNT3,1
RECQL4,1
ANAPC13,2
CUL2,12
RIOK2,2
FAM20A,1
NDFIP1,1
MRPS18B,2
RASGRP3,1
GRM1,1
BTG1,5
GRHL3,2
NCOA1,10
CAMKK2,3
RAB40A,2
WTAP,5
SNORC,1
SLC25A46,2
IRF6,2
ODF2L,2
INPPL1,6
DLD,2
TEAD1,6
INPP5E,1
MEX3C,1
CEP83,4
TCF21,3
ALDH4A1,1
CAVIN1,4
EID1,2
SNX33,3
UBE2G2,2
RNASEH2A,1
ZNF320,1
RANBP2,7
KRT81,4
PIGP,1
MT1DP,1
XAF1,1
EPHA7,3
ZNHIT6,1
IRF3,19
TMEM196,1
HEPH,1
FOXO3,15
CCDC59,3
IFIH1,10
KLRG1,2
SPINT1,2
ZCCHC8,1
ERP44,4
SYNPO2,1
NIPSNAP2,2
SLC20A1,1
NES,1
PRAMEF17,1
HHEX,2
SCO1,2
KCNG4,1
LACTB2,2
DTX4,1
RAB3IL1,3
CAP2,3
RAP1GDS1,3
GALNT1,1
YIF1A,2
OLFM1,2
MVK,5
ATP6AP2,3
CHRNB1,2
SV2C,1
AFF1,2
HMG20B,7
HMGCLL1,1
TACC2,1
CNOT6L,5
PGLYRP2,1
CLEC18A,3
CAPZB,1
MMD,1
HBS1L,1
UPRT,3
ARRB2,11
BMP8B,2
PNPLA2,1
CDS2,1
VXN,1
RGS8,3
PEAK1,1
IFNA10,1
CIB4,1
MIF,7
IGF2BP3,1
ZSWIM2,1
CDC42EP3,2
DCLK3,1
DUSP8,1
NCF2,13
SOX8,1
DQX1,1
CDC42BPG,1
KLHL25,2
OCIAD1,2
TSPAN12,2
SIRPA,2
SNRPB,9
GPR156,1
TICAM1,7
OSBPL1A,2
CACNG2,1
NKRF,3
KRTAP5-3,1
PRR11,1
ATP2B2,3
CTRL,3
ARHGAP1,2
LRP2,2
TMEM132E-DT,1
JMJD7,3
AMPD3,2
LPXN,2
TKFC,1
ADIPOR1,4
C3orf52,2
CRKL,12
RIBC2,2
NAP1L4,1
FAM120C,1
HUS1B,2
PEX10,1
AGK,1
NMRK1,2
GPN3,2
MEAK7,2
NOD2,14
NDUFS1,1
PAPPA,1
CCL22,2
GSTA1,1
PLXNA4,1
RPH3A,2
SCEL,7
SPOCK1,1
PRR20E,2
MPZL1,3
EXOSC9,3
LCE2B,1
KIR2DL4,2
AHSA1,3
E2F8,5
RBSN,2
REPS1,5
RFC1,4
HEXB,2
CYP4F11,1
UPK2,2
CDH5,5
LCA5L,2
PRKAB1,6
MAPRE2,4
DDB2,9
RNF144B,2
THUMPD3,1
MAGIX,1
EDN1,2
BPY2C,1
FAM78A,1
RNF170,2
EPHX1,1
SYCE2,1
FAM98B,1
KRT2,4
KLHL3,1
SUN2,6
HYPK,3
A4GALT,1
LMNB1,8
PELO,4
RSPO2,2
TRIM24,5
CHSY3,1
IFNA13,1
TMBIM1,1
CBLIF,2
GRIN2B,4
MYO9B,1
GCDH,3
H2BC13,1
ESRRG,6
CACFD1,2
ETAA1,1
C17orf49,1
CISD3,1
ANKLE1,1
NSL1,2
FAM177A1,2
SPG11,2
NUDC,2
IGFBP2,1
SGSM3,1
DHRS4L2,1
POLR1C,4
P2RY1,2
ZNF827,3
PSMB2,5
NAA30,1
NOA1,1
NTNG1,2
SEPHS1,4
PPARD,6
C9,1
LGALS9,2
ATG16L1,4
MICOS10,1
TYRP1,1
WNT2,2
ATP6V1B2,1
HOXC4,2
ONECUT3,1
NBEAL2,1
ADAMTS13,1
BTLA,1
SOS2,4
DIABLO,10
MAST2,4
SLC51A,2
MARF1,1
IL16,3
MYO3B,2
SRF,5
CASC3,5
ARL8B,1
ZBTB25,6
TYR,2
UBTD2,3
ANOS1,1
MIPEP,1
SLC22A13,1
BCAS3,3
ABI1,8
EIF4EBP1,9
CCM2,7
MOB4,5
CLPB,3
ZNF593,3
HVCN1,1
NECAP2,1
DHX38,2
GCC1,6
MTMR11,1
UBE2B,7
SEC14L1,1
EXOC3-AS1,2
OR5F1,1
SLIT1,1
USP17L24,1
EHMT2,11
MAP3K20,2
ASB16,2
EDARADD,2
PTPDC1,4
PDLIM3,1
PLAGL1,1
TDRKH,2
CHMP6,2
C19orf54,2
C16orf46,1
AGR3,3
IFNA21,1
GAB1,7
EEF1AKMT1,1
