gene study_attention
P41146 7
Q12962 26
Q8IV35 1
J3KMY6 1
O15353 38
P45973 148
Q14624 2
Q9Y210 2
Q6P4A7 14
Q96RU3 18
Q6UWB1 35
Q8WXI7 2
P02765 21
P17022 10
P22735 55
Q6IC98 12
A2VCK2 18
Q9BUY5 37
Q9H1Y0 102
Q69YH5 16
Q9NYJ8 70
Q99814 27
P18505 3
Q9GZX7 31
P60022 10
O15399 3
O60449 1
P04792 310
E1NZA1 8
Q17RA1 1
P10768 15
Q9HCK3 1
P53803 6
Q9BSJ6 29
P28288 51
Q96JM2 20
O76041 41
O00203 38
Q6UX04 13
Q8WUW1 33
Q9BSD7 33
P13674 38
O15530 53
Q01167 117
Q12887 2
O00238 4
Q5JU00 80
Q13163 22
P40763 132
Q7KYM9 1
Q9H6R7 44
Q9HAJ7 14
O95452 12
Q9Y5G1 3
O00294 5
O95394 4
Q96DD0 16
Q96MC2 1
Q96D05 44
Q9BYC2 17
Q9H0X6 17
Q96LL9 35
P11055 17
Q9Y5V3 158
O60682 5
Q6ZW31 8
Q8N0W4 2
Q9BQ50 7
Q5JS37 3
Q96F07 39
Q8IYW5 26
Q9H6A0 22
Q9Y3P8 10
Q9UKT7 10
Q86VM6 3
B7Z3V1 1
Q8IZU2 1
Q53EQ6 41
P81274 19
Q8TBI1 2
P11498 22
Q99698 12
A0A0S2Z4E4 3
A8MYJ7 2
Q8N4S1 3
O75439 53
H0Y2M0 1
Q68DY9 2
Q567R6 1
Q5JYT7 1
Q494V2 4
P22004 1
P0CJ79 2
Q5J1K9 8
O14718 1
Q07889 29
Q8NEQ5 3
Q92508 9
Q75MH1 7
B2RDP6 1
P32455 11
Q9UPP5 23
O75807 195
Q99679 73
Q6ZQR2 1
Q5VSY0 23
P84085 34
A2RUT3 1
Q15468 88
H0YIB4 2
Q13145 5
Q6QHK4 9
Q96M32 4
Q9BV90 16
Q12765 15
A0A087WXM9 2
Q13574 11
Q13061 36
Q96SR6 1
Q9HDC9 10
O14492 21
Q86V40 1
Q9P2E5 2
O14595 28
Q53G25 2
P98066 25
Q6I9S2 2
Q9UBH6 30
P61221 20
Q8WWC4 78
Q9UI95 153
Q96T59 5
Q8N302 28
Q07325 69
Q9NQ32 1
M0R080 1
B4DEF8 1
B2R5Y4 2
Q8NBZ7 36
P28325 7
A0A158RFV5 3
Q12815 37
P82663 38
Q93045 19
Q8N9W5 1
Q9H1Z9 5
P49821 54
Q9HBV2 71
P18825 14
O60749 36
P01375 92
B3KNS7 1
Q96FE5 30
P0CG41 1
P01833 23
Q96EG3 78
Q9Y5Y5 35
A8K4W2 1
P23527 8
O75116 20
B4DDM6 1
P0CK97 2
G3V5S9 3
P98174 10
Q04726 40
Q13643 154
Q99502 5
Q8TB61 32
H0YLN8 3
O95721 79
P17706 27
Q9BUV8 53
Q15435 45
P53367 24
Q9H2A3 1
Q86VV4 8
A0A087WYA8 1
O94868 47
P50549 7
Q96JM3 27
Q8N7R7 35
A5PKX9 7
B7Z6G2 2
Q9HD15 9
A0A140VJM4 1
Q9UNI6 13
Q5D0E6 11
P61006 76
Q92564 3
Q8TEY5 2
A6NEM2 3
Q14802 62
Q08117 360
Q8NF91 26
Q9Y5U2 64
Q96LZ2 51
Q8N2N9 25
Q8IWY8 10
Q96CV8 1
A0A0A6YYL4 1
Q9Y5Q3 13
P19961 1
Q8IZC4 4
Q9UNW1 12
P51841 1
P05455 54
Q16559 1
Q9Y5G2 2
O95256 4
P00748 4
Q8TD46 9
Q9BZM3 1
Q9HCH5 6
Q9Y2T7 16
Q50LG9 2
Q9BY43 25
Q9HBJ8 3
A4FU49 3
Q9UHF1 27
P02671 25
P40189 14
Q13568 11
A0A075B6S6 1
P06756 29
Q06330 110
A0A0S2Z4Y0 2
O60427 19
Q96BU1 2
E5RK48 1
Q9H2A2 3
Q05329 40
Q9BRT2 32
Q9H1C3 8
P60763 29
Q8NDY8 1
P02652 20
P36941 66
Q9NXS2 15
Q7LAP4 1
Q10567 64
V9HW80 18
Q9NRW1 40
Q8N9W8 2
P09619 54
Q8NET6 1
P04075 54
Q9H981 20
Q59FZ6 1
B5BUE6 4
Q9UHJ3 26
Q9UBD6 16
Q86XT2 13
P51172 21
D6RGH0 19
Q9Y5I1 5
Q16720 25
Q9NUA8 7
O76064 68
Q96D88 3
O00422 59
Q14197 227
B2RAH7 1
O14732 18
Q96Q42 17
J3KT38 1
Q8WW14 7
Q86UQ8 3
A2RUR9 1
P20645 10
P31751 26
P11532 36
F6RF56 6
P16233 9
H0Y8C2 1
Q16378 12
P41439 2
Q9Y5F1 10
H0Y599 1
H3BND3 2
Q5JR12 8
U3KPY4 1
Q8N140 14
Q9UI14 68
P07196 54
Q8IZP2 4
A0A1B0GWI1 31
A6QL64 2
B3KMR5 1
A0PJ87 1
Q549H9 1
Q96EK5 42
P24530 24
Q9H5Z1 26
P98168 4
Q6FHY5 555
Q0VGE8 13
Q9BT04 2
A6NJ78 32
Q96BW1 16
P29074 26
Q96M86 1
Q9Y4D8 9
P08F94 1
Q3KQR5 7
Q9Y4B6 46
O15195 4
Q71RC2 19
Q6RW13 143
Q7Z398 32
Q5VV42 25
Q92784 33
P51817 5
O14520 1
Q9NVH1 52
O95125 24
Q8IZQ1 55
P37173 39
B2R7W4 2
O15342 26
X5DR09 1
P60323 5
P03923 4
E7EQ72 1
Q01518 19
P09525 7
O60487 1
P63173 42
Q15154 247
P21583 4
Q2M1P5 60
Q8N966 14
Q8WYQ4 12
Q9NXW2 17
B2RAM6 1
Q68DL7 4
Q8TER0 1
Q14746 25
Q15223 11
O15197 26
Q9UQP3 1
Q10571 1
Q9Y6M9 32
Q59H18 8
Q9H6K5 4
Q9NR56 13
Q6N075 68
Q9NWW6 4
P43358 34
Q8TF42 63
Q96F83 1
P01024 40
Q8IYH5 31
A0A0S2Z5E1 1
Q9H3S3 2
Q9NUP1 8
Q9ULI4 5
Q02413 38
O75325 14
Q96A84 4
Q9H0X9 17
Q9HD47 13
B4DRL5 1
O15060 15
Q9NP78 9
P53618 52
Q6NSJ2 20
A6NNZ2 1
Q9BSA9 1
Q5SW24 1
Q13569 13
Q86WA9 2
Q9UN36 9
Q9UN42 25
Q6MZZ7 12
O94850 2
P35475 2
Q3SXZ7 5
B0YJ81 21
I7GY12 1
Q16352 33
Q6P4E1 3
Q9BRV3 4
P35070 6
X5D2E8 1
C9JNW5 1
Q03181 15
Q09328 14
Q92615 26
P51948 37
Q9UPT6 20
Q5GH72 1
Q9HA77 10
P49915 25
Q9P2K6 53
Q8N5N6 4
Q96AH8 6
Q9Y6A9 12
Q92870 27
Q969S9 18
P61970 50
Q7Z3C6 92
Q3KNS1 1
P78385 41
Q15386 14
Q8N7J2 2
C9JWL4 1
Q8IU60 30
Q9UBW8 62
O00590 8
Q969J3 12
Q53Y01 3
Q86YG4 1
Q7Z6J9 20
Q6UWF3 8
P41250 29
G5E9T8 3
Q7Z6B7 13
B2Z4U9 1
P17900 20
P55317 38
P01611 3
Q9BVL2 51
Q96RL1 51
A5PLL7 1
Q5U5J2 1
Q6ZTH0 1
P17019 1
P20701 6
Q15170 43
Q9UJY5 44
Q8IUK5 3
P27169 6
P53985 29
P78386 46
V9HW77 1
Q99932 84
P56962 34
Q9NPB6 46
Q6J272 5
Q8IX05 11
Q9NZG7 74
Q5TBB1 32
Q9Y3D8 15
Q8NBP0 2
Q99525 8
Q8TDD2 5
Q56VL3 1
Q5JXX7 2
Q9H2K0 78
Q9BXH1 5
Q96DP5 5
K7ENE2 1
Q6P280 1
O75351 16
Q9ULT0 3
H3BNT4 7
P62899 50
Q59EA2 1
Q9BVA1 65
Q9HBM6 15
P20264 2
O95365 15
Q9Y253 21
Q96Q11 2
P84022 148
F8VR50 1
Q9UKK3 7
Q8WYK2 15
Q8IZW4 1
O75367 55
Q9BVJ6 50
P01019 7
Q9UKM7 7
J3JSM9 1
Q9HCE9 2
P28067 10
Q8IWT0 4
Q8TBZ3 35
Q9UM63 3
P13716 6
P48426 93
Q2PZI1 18
Q9H4E5 23
Q2M329 3
Q8N355 5
D9YZV0 1
Q6N074 1
Q9BPY8 4
P0DP42 1
Q8WWX8 2
Q15465 2
A1A4S6 8
O43374 5
Q8NDV7 43
Q6NSW5 1
Q9P202 13
Q6ZNH5 37
Q92628 29
A2A2Q9 2
Q6NUN9 19
Q9BRK3 6
Q14119 63
P31942 72
Q96HE9 63
O75150 48
Q9BT88 9
Q8WU08 2
Q9Y6K1 18
Q3MJ62 23
Q6ZN66 3
Q8IYK4 34
Q8N5S1 63
Q0VAF9 2
Q9BQI9 4
Q92913 5
Q96F82 1
A8MXP9 2
Q5W0B1 27
Q9UGP4 35
A6NG10 1
Q8N5L8 21
Q9H0Z9 7
Q2M296 3
Q9NR28 56
Q16613 5
Q9UPE1 57
Q6ZWL3 2
Q8IUZ5 6
P27986 197
Q05BK6 2
Q7Z699 40
Q6PJ05 3
Q4KMP7 3
P09913 38
Q5H8A4 7
Q9UBD9 2
Q969H8 21
P00915 3
Q8TBP0 5
O60583 13
P17252 34
Q3MUY2 2
Q7Z6B0 13
Q8TB36 11
P08571 19
Q9BQ29 1
Q86XN6 1
Q96P71 6
P11229 4
P78413 1
P49591 16
Q5W0B7 6
Q9HBG7 2
A0A0S2Z6H0 17
Q99966 4
Q92942 1
Q96NL6 152
Q9P0V8 3
B2RUZ4 54
Q96SE0 1
Q6PJW8 4
P04278 5
Q5T2T1 18
A0A024R6W0 1
Q8WWH5 7
Q9Y2G8 10
Q9BW61 61
Q969S3 23
P01178 7
Q8IV20 63
Q9NYL4 4
O95389 4
Q9NPF2 3
O60825 22
O95470 70
Q9BWG4 22
P01031 13
Q15067 22
P30414 20
P01860 10
Q71SY5 48
Q9BZG1 7
Q96NJ6 1
Q53F64 1
Q9BZ67 10
Q9UII6 10
Q8IX30 1
Q8N6X9 1
Q9BSU1 34
V9HW40 1
Q96PF1 20
P62491 147
V9HW12 1
Q9Y3B6 10
Q9GZX6 3
P62140 227
Q7YQB1 3
Q8NF17 1
Q96MD2 4
Q9Y478 177
O15131 18
Q86UT8 19
Q6L8G9 81
Q9P2A4 68
Q99541 7
Q1W6H9 3
O60674 27
Q9NZI5 2
Q13875 15
A2VDF0 15
Q53QW1 12
P49368 209
Q6UWW8 5
Q8IZN1 4
Q8NCP5 24
Q9NUS5 2
Q14031 4
A8MXV4 22
B7ZLF8 1
Q8WY64 38
P30307 20
P12931 214
Q9GZQ3 15
Q8TAP8 7
Q6ZVD8 22
A0A0S2Z4I0 2
P43005 36
Q16821 1
Q99879 1
H0Y2S9 4
Q9ULX9 16
P54289 24
Q9BXX2 1
Q6P9B9 23
Q8NFH5 24
Q8IWA6 7
Q8N6D2 4
Q9Y3P9 34
Q9Y5X4 1
Q8N442 14
Q9NY35 23
Q96T67 2
P49753 13
Q9Y5G0 2
F8W1M6 1
A6NK97 1
P84098 46
Q8WVX3 66
Q96C74 11
Q9BYR6 74
Q96BQ5 3
F8WBL2 1
Q9HBH7 24
Q8TC90 8
Q8NGA0 1
Q6ZSB9 10
P33260 5
O95759 4
K7ENT6 2
Q9UQ16 46
A0A024R4K3 1
O94953 5
P15882 11
Q86WJ1 45
Q9NY12 65
Q66LE6 94
P35544 5
O95373 60
Q6ZUT6 2
P61601 33
Q96P31 8
Q6PIY5 1
P27539 1
Q5TF39 10
Q09470 13
Q13075 1
Q9H228 9
Q92800 13
Q9NQE9 5
Q5SZJ8 1
Q9GZM6 2
Q9BUB5 27
I3L2N2 1
Q0P651 15
P86480 84
Q06889 2
P78368 21
Q8N8D1 17
Q92791 9
Q96MW1 7
P11509 2
Q05048 17
P07339 18
P61371 12
Q9NWL6 5
A0A1V1IGJ9 3
P32119 46
P20042 39
Q14390 1
Q5T089 1
D3DTR7 3
O14756 11
Q13356 19
A0A087X020 1
O60443 16
C9JJV6 2
P35251 35
Q9BZM1 2
P05107 24
P13942 5
Q8IYR2 2
Q03060 24
Q5T5M9 4
P55145 10
P16870 20
B3KQJ0 1
Q5H913 2
Q9UFD9 34
Q12846 69
A3KFJ0 1
P09228 23
Q5SQT9 7
A0A0S2Z6U5 2
Q00688 12
P24593 78
Q14993 1
Q13520 296
Q92930 23
Q96ER3 24
O00755 29
Q92782 11
A0A024QZT2 1
Q9UMP2 9
Q13496 8
F2Z3J2 1
Q969N2 38
O00468 19
Q8NAA4 4
Q9Y5J3 14
Q9NUK0 4
A9UHW6 26
P10644 87
Q9P2Y4 45
Q96EU7 8
Q8IZY2 9
Q8NBF2 6
P43355 68
Q5QJ74 6
Q6P2H7 2
Q9ULZ0 1
P07438 5
A6NFY7 6
Q93084 48
Q6FHV6 1
Q9Y618 42
Q9BYP8 45
Q6P9G0 1
Q99836 28
P01185 21
P22694 49
P78357 14
O15273 41
Q9BVE2 2
Q9H1Z4 3
Q5QPE4 1
Q68CQ7 7
Q6UWH6 1
Q9H488 4
A0A024R5Z7 1
E9PAV3 7
Q86X24 3
O75534 33
P41240 30
Q13948 14
Q9NVE7 3
Q7L5D6 47
Q96LT4 1
P61018 23
Q8WYB5 3
Q9H0W5 12
Q9UDW3 36
Q0GE19 11
O75690 3
O94941 17
Q96A29 1
Q92542 69
Q9NST1 2
Q9P0J1 19
Q32P44 12
Q9Y3B1 22
V9HWB8 3
P62487 85
Q99578 5
Q6NZY7 1
A0A0B4J1S8 1
O43678 30
P40937 65
G8JLB6 1
P42166 35
Q9H7X7 23
Q9UHV7 27
Q8WUX1 4
Q9Y697 46
Q8IZU3 6
Q96EP0 49
P14550 5
P20851 11
Q4ZG72 2
Q8N8L2 19
Q5VW36 5
P60896 71
P54868 3
P12104 2
Q92934 24
Q8NHZ8 24
Q9GZM8 147
Q14206 17
Q6GSK2 1
Q9NS86 15
K9JA46 14
A6NMU8 3
F4ZW62 3
B1AK88 1
Q6PGN9 9
P98095 10
A6NFN3 2
Q99797 28
H3BVG0 1
Q5EBL8 14
Q86UD5 1
O15084 105
O14763 45
P10827 21
Q9Y512 25
Q9Y2C3 2
P43146 43
P22792 2
X5D9H9 1
Q6IQ19 1
P16562 5
Q11201 14
P21452 1
Q969V3 15
P41143 9
Q6P2C6 11
Q9BRJ7 31
Q9NSB8 11
B2R960 1
O95406 28
P20936 43
O76080 7
Q02556 8
Q9NZ53 12
Q8IY31 65
Q9Y6M0 7
Q9H479 1
Q8WUY1 16
A0A0A0MR51 1
Q3SYG4 19
Q13421 2
A0AV96 12
P35555 20
Q6ICB4 8
O14770 56
P55160 3
Q86U70 28
Q13191 40
Q9Y296 22
Q9UIF9 9
Q8IWV1 4
Q9P1W9 18
Q9H239 2
P12235 27
O60493 52
P23610 3
V9HW31 3
Q8NFU4 3
P25774 1
P48544 15
P09210 5
P98169 3
Q03393 16
Q6H3X3 1
Q9H9Q2 51
Q7RTU4 11
Q9HC74 1
Q8TEA7 4
Q8IWR1 21
Q9H6Q4 7
Q9BUH8 36
O15228 28
O60513 8
A0A024R4Z4 10
Q9NZJ0 18
Q96KR1 39
K7EKC1 1
Q13207 11
Q9UKL3 12
P55210 10
P15586 16
Q8IWB4 3
P02792 42
Q6ZN17 7
Q9Y6B7 8
Q9NZN4 7
Q8NHH1 1
O43493 440
Q13433 8
Q6FHQ0 6
P15692 13
Q9P121 28
Q9Y5G9 3
Q5TCS8 10
Q8IWY7 1
Q5M7Z0 4
P34947 3
Q9GZP4 8
P16473 24
C9JYE9 1
Q9Y4F1 17
Q9P2G9 29
A1L170 7
Q7Z3E5 4
Q6IPU0 30
Q9NPB3 33
Q9UNW9 3
Q8TC41 4
A6NI72 1
Q92530 44
Q8IVH2 15
Q8IZV2 2
Q9NVN8 35
A6NGE4 1
Q8N4J0 39
P60321 22
P52952 14
Q9NWZ3 16
Q96GW7 6
Q9HCK8 42
Q6QNK2 1
Q96SN8 54
Q6S5L8 1
Q7Z2K6 55
P15516 2
Q9NU23 15
Q86V48 60
P17936 20
Q8TAG5 3
Q5TGY1 3
P45379 10
Q9P0U0 1
Q9UBX2 237
X5D2L7 1
A5Y5A3 2
P20592 4
Q9UGK8 9
Q9UPR0 7
Q96DZ5 4
Q6FHL7 2
Q00325 63
Q9UJW9 54
Q6UWN0 67
P25063 1
Q9NQS3 36
Q92537 11
P12532 30
Q9NVX0 39
Q9BXF6 20
Q6P4A8 12
P52630 28
Q86VV8 2
B0YJ76 1
Q9H788 82
Q5VT66 10
Q7RTX7 5
Q9C073 7
Q9C0J8 39
H7BXY6 1
Q4G0M1 2
Q13464 24
Q96GU1 2
Q86U10 11
P40855 91
Q8WW43 4
Q96NA2 8
Q6PI48 28
O00329 10
Q9Y5S5 1
Q6ZVM7 10
Q99990 14
Q9UBX3 32
P59942 26
Q9Y3D5 25
Q8TD91 6
O14649 2
P02654 30
Q6P2C8 27
Q6RSH7 4
O15169 102
Q9BXM7 14
Q7Z5V6 72
P02647 66
P78424 137
P60827 1
D3DSQ0 1
P55822 4
Q6ZMY6 1
O43300 9
Q86W33 25
Q8WVZ3 3
Q68CR7 1
Q8IV61 4
P06703 21
Q9H3L0 17
Q9H5Q2 1
A0A087WU53 1
Q9Y3A3 82
Q6IBT3 2
Q92882 26
Q5VY60 3
Q6UWV7 2
P78362 88
Q01844 82
Q8N9U0 2
Q96HA4 5
Q96IK5 105
O14910 30
P15291 13
Q96RY7 22
Q8N392 2
Q6IB98 4
P09017 18
Q16825 26
A0A0S2Z5Y6 1
Q8TCN5 15
Q5JTH9 62
Q14690 40
Q9H4I3 12
Q9NX94 3
Q6EEV6 2
Q8N427 4
Q02297 43
Q92664 4
E9PR71 1
Q9Y2Z0 59
Q9BVV7 17
Q05066 2
Q14714 1
P43632 8
O43639 189
Q8IUW1 1
Q92777 8
Q9NR77 15
Q2NLD4 1
Q6P5X7 6
B7Z9L0 1
Q04671 3
Q14517 21
Q3SXR9 9
Q86UV5 15
Q14257 75
Q8WZ42 100
Q9UJ70 62
Q9ULQ0 19
Q8NAN2 13
Q9UBI1 45
P56748 11
Q7RTS6 6
P43003 12
P16415 1
C9J2U0 1
P17661 61
Q8NFQ8 53
P50222 196
Q9Y4L1 53
Q6IED9 6
Q9H8N7 2
Q7KZI7 72
Q9NTK5 17
P04201 68
P39059 2
O43617 24
O75347 10
Q5T890 4
Q9NR34 3
Q6TFL3 1
F5H5U2 1
A4D0U5 1
Q96F87 3
P41247 3
P51151 158
Q6NSI8 4
Q9UGQ3 5
J3KPD3 4
B2R7P8 1
H0YEX5 6
Q13310 63
Q8NFM7 5
Q9UNA1 4
Q96AJ1 19
P08754 50
Q59E89 1
Q05215 2
Q5SRE5 21
Q86UL8 20
Q15102 38
Q9NZL4 57
Q96CH1 2
Q9UGV2 3
Q75QN2 9
Q99575 47
Q8TBE9 4
Q0QEN7 1
Q9BVG8 236
A5A3E0 61
P42331 13
Q13838 56
P29033 49
Q15327 20
Q9BWT7 106
Q96I51 18
Q8IWE5 5
Q9H836 1
Q96R06 95
Q16611 25
Q8IWD4 12
Q9BXF9 39
Q9UND3 1
Q9NPJ4 16
O95544 11
Q8WUX9 6
Q7Z6M3 13
Q8TEU7 14
Q9NQA5 13
P08581 27
Q3KR16 19
Q9P2N5 25
A0A087X0H9 1
B2R7C2 1
P02461 8
Q2TAA8 11
Q01959 6
Q30201 2
Q9H4I2 5
P14921 70
O95867 9
Q9UI43 9
E7EQL6 6
Q86VP3 13
Q9NP91 9
Q86UB9 1
Q9H1I8 52
Q9UNL4 30
P08237 25
P0C7T5 30
Q8WXA3 14
Q9BXJ7 1
Q14689 35
P18031 111
Q14938 15
Q8WVN6 2
P12109 21
P11441 45
O75533 91
Q2VPA4 1
Q8IXL6 13
Q8NFT2 2
Q9UHQ1 9
Q9NQW5 1
Q8TDV0 41
P05546 4
Q9UHB9 43
Q9H7D7 54
Q9Y266 128
Q9BYZ6 14
Q02817 3
Q149M9 3
Q6IAA8 28
Q7RTP6 35
O43791 18
O95395 7
Q9UHF3 1
A0A140VK11 1
J3QR09 4
Q6RFH8 48
J3KN53 1
P48556 33
Q8WZA9 13
Q6ZNC8 31
P13500 15
P60953 166
Q08426 118
C9J9K3 6
O60535 1
P06127 2
Q17R23 1
Q5JU69 3
Q9HCB6 6
Q9UBY0 1
P07225 6
P11233 27
Q6IBN4 1
H0Y4X3 2
A0A024R0L9 2
Q9H0R4 6
Q9P2D1 18
P18887 56
P05387 59
Q04828 7
P29320 18
P04053 4
Q9HCE0 1
Q9NSE4 59
Q96GW9 10
P23280 1
O14522 10
P11142 409
Q53GB0 1
Q15047 132
Q96GY0 19
Q9NR33 11
J3KRN4 2
P45378 8
Q8IVJ1 32
Q8TC36 1
P60900 78
Q9BYZ2 10
P30872 1
O14561 63
Q96I45 2
Q99767 26
Q12882 3
Q59ER5 1
Q63HR2 148
H0Y7E6 1
Q7Z3K3 98
Q5JWR5 1
Q9BPW5 2
A2ABF9 13
Q68DG8 1
Q499Y8 1
O94778 6
Q647K1 1
Q99570 19
X5D7Q9 1
Q8IY22 6
Q9H147 26
Q8NEK5 2
Q969Y0 11
P08069 57
O96007 4
Q8WVI0 1
Q5H9L2 4
Q8N0Z2 3
Q96T51 36
A8K008 1
Q7L1I2 1
P07148 6
P0C2W1 10
Q8N565 7
Q99944 6
P50219 1
Q9NR46 31
Q9UKU0 3
Q8N9T8 28
Q9HCI7 11
Q96K62 3
Q9NVA2 16
P68032 40
Q6NUT2 1
A0A024R394 1
Q9Y3L3 12
Q8N8J6 1
Q96QE4 1
C9JJ54 1
Q6FI35 5
Q9BQ39 33
Q07326 8
Q8WWA0 7
P60508 20
P17027 22
Q6W5P4 16
Q9BV94 41
P50406 26
Q99731 3
Q2M2E5 2
Q14671 23
Q3MIN7 6
O75208 242
Q9BYQ4 140
Q9BX93 1
P36955 9
Q5VTZ4 1
Q5RKV6 20
A6NI28 3
Q8IVF5 8
Q6ICH7 22
Q8N0U4 2
P35900 34
Q96P64 2
Q9P2C4 2
Q01826 34
Q3B7A7 1
Q9BWG6 176
Q9H2W6 31
Q14627 111
Q14012 17
Q13519 1
Q9Y5Y0 18
Q9UPP1 36
Q7Z6V5 4
Q01105 85
P0C7U0 2
O14793 4
Q15797 82
Q9UBK7 1
A8K3Y5 3
P63252 12
Q93086 24
Q96BY7 25
O75448 41
Q1EHB4 1
B4E0E1 1
Q9UQR0 18
O75631 2
Q9ULK2 6
P20962 7
P53597 18
Q13428 27
H0YHG0 7
Q07001 52
P31276 19
O75197 35
Q9HCQ7 5
P68104 185
P33176 82
P52746 6
P62341 11
P52742 10
P53384 2
G3V5I9 1
Q9BRK0 30
P52747 25
Q14676 157
O60548 19
F8VUA7 5
P84157 4
Q9UPQ9 67
Q5TAL4 15
A0A0S2Z596 1
Q86YV0 24
Q9NZQ3 68
Q9NRG0 8
Q9ULR5 8
Q8WUE5 44
Q6NW40 1
K7EL81 1
Q8TC92 9
Q9UL54 18
P22557 2
Q03135 89
Q53GF0 1
Q9H6Y7 27
Q9Y3D3 29
Q9UBX7 16
Q9UKD1 21
Q8IZ41 3
P08865 49
Q9H6R6 15
Q14978 54
Q96EY1 70
Q9UNT1 3
P19075 5
Q9BWX5 7
H0YEF7 11
O15083 5
Q09327 1
G3V167 2
Q01718 2
Q16548 8
F8W930 1
Q16851 17
P28331 70
Q9NWU8 1
O43670 18
Q9NRC1 19
Q99674 1
Q15084 64
Q8IV03 12
Q9HAC8 16
H0Y714 4
Q9H7E2 14
O14843 13
Q9NQZ5 26
Q9ULC0 1
A2BDE7 27
P50548 23
Q14142 34
Q8IWL8 15
Q9NPG2 16
Q6PEV8 8
Q8NBT2 35
Q9Y5Z9 47
H3BM89 1
H7C2E6 3
Q93091 1
A0A0B4J233 1
Q86YJ7 4
Q9H2S9 13
Q9UH90 6
Q7Z3U7 12
Q5VUD6 4
Q8N412 3
Q9UBP5 25
B3KW06 1
A0A0B4J210 2
P03999 1
Q8N2C7 5
Q8TC83 1
Q9UQ53 6
P14060 4
P62070 15
Q9H7M9 28
P61225 9
Q9Y3S1 8
Q9UK41 61
Q7L7X3 15
Q13415 43
H3BPE1 8
Q9Y4I5 2
Q9Y6C9 27
Q6ZVT0 17
Q8N4S7 1
Q8NA61 129
P35244 55
P35711 36
Q8NE22 4
Q13308 40
Q96DU9 4
B3KT93 1
P35321 3
Q8TDB8 6
P07900 258
Q9BRR3 4
P0CB38 10
Q99732 62
Q9P2N2 3
P20155 25
Q8TDW5 7
P30511 17
P13987 21
P55795 83
Q9NWB7 55
Q9HCN2 1
O00267 80
P04839 3
Q9ULT8 29
Q7Z3V4 4
Q86T26 52
A0A024QZR3 1
Q5TGI0 2
Q5T2L2 1
Q9UHD4 67
Q5JSZ5 28
Q3SYG0 10
D3DS95 1
Q7Z3D6 7
D3DTW3 1
Q15700 18
Q99757 72
B2RAX6 1
Q92545 18
Q9H0I3 9
Q9Y5X5 3
Q495Y8 1
Q9UJ04 22
Q9BXS6 17
O43264 35
Q8NC26 18
P78562 1
Q9Y5H9 2
Q9BRH9 5
Q9NWX5 43
Q96LL3 10
Q6XPS3 25
P23760 15
Q9BYJ9 55
P16860 7
Q7Z419 8
O14682 6
Q92622 20
Q9UKG4 25
O43683 82
Q8TD86 1
Q59EM9 2
P36575 11
P15085 1
P08319 1
Q8TF39 25
Q5GAN3 6
Q7Z5M8 1
P10645 7
P09067 90
Q3SXM0 4
Q12901 6
A4D1E9 22
Q9Y6Q1 15
O75907 8
A8MWD9 86
Q8N3F0 22
E9PJD7 9
Q8IZY5 9
Q96A23 23
Q8N988 10
H3BM74 1
O43602 38
Q9NQX7 14
P08842 22
Q86V94 14
Q9GZN7 11
Q9UKB5 1
Q2TAK8 7
Q8NCL4 19
P52298 70
Q96BR9 72
Q96M83 3
Q9UHD0 1
P08648 22
P80098 7
Q3SY00 113
B7Z1N3 1
O75339 1
Q99569 42
O14525 4
Q460N3 1
Q8IXW0 20
Q9UQK1 26
Q5ST30 16
Q9H6Z9 229
Q96LY2 29
B2R841 1
Q8ND71 6
Q86WC6 10
O75828 17
P80075 12
B4DUA4 1
Q9NX78 6
Q14320 5
Q05084 12
P09874 113
Q8IWV7 63
Q96A35 30
Q9UIF8 11
Q96K75 1
Q96P66 19
Q9Y3X0 24
A0A0S2Z6I7 2
O75251 88
O95907 2
Q6UX01 4
Q9H3H1 4
Q9P0S3 45
Q9H902 17
O95076 16
Q96NM4 24
Q7Z2Y8 2
Q6UW56 7
B4DU42 1
Q8NEV9 1
P27694 74
Q8N4F0 2
Q8N142 3
P35716 2
P10144 2
P09693 10
P42681 24
C9J1Z8 1
Q96DA0 40
O75947 57
Q96PC5 52
Q6XQN6 8
Q6P656 4
O00423 10
Q7KZQ1 1
Q9NP74 8
Q96FN5 2
M0R0F0 1
P82675 55
Q9HBB3 2
Q96NT1 31
P57729 1
A4FUJ8 2
P78318 30
P30837 23
Q08AG9 16
K7ESM5 2
O75467 19
Q8N7E2 13
Q8TC44 41
Q9BZF9 54
Q13064 173
P49908 1
Q7Z3V5 2
Q9C0C2 26
Q2NKJ9 2
P47989 3
Q8WVD5 5
Q8N4Z0 1
Q8NC51 62
Q9GZT4 7
Q15126 29
P10636 560
P14920 4
Q8N766 34
Q9NQ55 120
Q6ULP2 6
Q8WUT9 5
Q5T8Z6 1
Q9NRX4 5
Q5W0V3 4
P51688 3
Q8IYN0 5
A8K566 1
Q8TC84 6
Q00013 65
Q9C0H6 4
Q8N4T0 11
Q6PEY0 51
Q4LE36 1
B4DRD7 1
Q96Q40 94
Q9UG01 28
Q6NVC0 1
O60271 41
Q8NCW6 15
E5RHT1 2
Q6W2J9 74
Q15291 43
O00487 74
Q15428 131
Q9H7C4 41
A0A024R0Z3 1
Q14137 22
O95210 25
Q8TBF4 57
Q8TDW4 19
P05114 8
Q8WVP7 34
Q49MI3 9
