gene_or_protein,study_bias_score
Q8IVP9,10
Q96PV7,10
Q9NYL2,44
P34969,2
Q6ZWB6,3
G3V5T9,1
O75474,12
Q96MB7,1
P12544,2
O43930,3
Q53G71,1
Q9Y5I0,2
Q9Y5I2,20
Q05586,4
P49748,28
Q9ULH1,31
Q5H919,1
A6NEW6,1
Q2KHR2,9
Q9UKN7,4
D3DRR6,1
P00915,3
O60682,5
P63096,34
Q92887,1
P23515,2
Q92989,18
P62942,13
P16435,10
Q96EK2,3
Q8WTV1,3
Q5TB27,1
Q9Y2K7,18
O76014,45
Q92830,34
Q08ER8,3
Q6PIF2,12
Q9Y6A9,12
Q6EBC2,1
Q9P1A6,19
O43529,14
P68363,48
P60006,44
Q12774,25
Q8N9N2,28
Q9P1W8,3
O75626,11
Q8N9A8,2
P51686,18
A0A087X2I1,1
O60911,33
Q15013,27
Q8IUQ0,2
V9HWE1,1
Q96PX8,1
P16083,12
P20815,5
P48443,20
Q16820,37
Q9UBU7,6
Q13115,15
Q16533,12
Q9NZI2,15
P00156,7
Q549H9,1
Q5T753,56
Q92673,51
A0A0C4DGG9,1
Q96GG9,215
Q9C0E4,6
Q92686,7
P55286,17
Q9UHE8,2
O75593,92
Q3SY00,113
P07099,14
Q8N6Q8,4
O75529,27
Q13330,77
Q969X0,8
O00299,33
Q7Z7B1,8
Q6XE38,26
P41218,160
Q8WVS4,17
Q6NT16,1
Q14683,92
Q9UNH6,16
F5GZ78,1
P09564,3
Q9P2X3,17
Q460N5,3
Q3B726,15
Q96EU6,3
O60683,9
Q59EF6,1
Q00535,54
Q04727,5
Q92871,13
Q9UL01,9
Q15075,62
P48060,1
Q96FV0,21
P05546,4
Q96T91,18
Q8N0W7,8
E9PNY5,13
G5E9H6,1
Q9NXF8,8
O76054,1
O00444,37
Q9NZI6,1
P20151,3
Q00013,65
Q8NB46,25
Q96C12,16
Q01518,19
Q8N697,13
B2R739,1
P22694,49
P26678,57
Q7Z5V6,72
X5D7Q9,1
Q01167,117
P30260,63
Q4VC15,1
Q8TCT1,54
Q6IPC0,2
P35251,35
O76011,253
P57075,78
O15144,36
Q08043,56
O95861,55
P52701,47
Q5VWP3,2
Q86VI4,38
Q92544,31
Q9H0K6,5
Q14165,18
Q495U3,3
P20810,21
Q9UMX1,57
Q674X7,11
P01133,6
R4GN89,2
P15822,25
Q8IZV5,4
P21918,1
Q15431,1
P46934,51
P13164,3
Q9H461,4
A0A090N7Y2,1
P63162,104
Q5VZE5,4
P25929,4
P61769,57
Q8N461,7
Q8N6V9,16
Q9P2M1,19
Q9Y624,23
Q13519,1
Q9H4K1,6
Q15427,74
Q96C03,27
Q9Y3E2,32
P43363,40
Q9Y6H1,126
Q6PJI1,1
Q9NZM5,100
K7EIG1,2
Q96MN9,15
P56202,1
Q9NQT8,11
Q01974,60
Q9BQS7,1
Q9BTT6,21
O43572,2
H0Y8G5,1
P18077,38
P08581,27
Q9C0K0,9
Q14254,46
X5DNR8,1
Q8IUQ4,119
Q9GZT3,35
Q2VPK5,21
O95390,15
Q9NU22,35
Q05397,53
Q5T0J7,31
Q5T2N8,8
Q96S66,25
Q9HCE3,4
Q9HDB5,8
Q9UK97,11
Q6ISS4,5
Q9BT81,4
P53365,57
P78312,3
Q6XE24,5
O00161,40
P37173,39
P38159,88
P0CG13,6
Q86VS8,26
Q96MS0,2
Q15388,138
Q6ZQX7,1
Q59E89,1
Q8WXE9,32
P19440,2
Q8N4L5,2
O43683,82
Q96P50,3
B3KT93,1
Q05519,32
P13727,44
P0CE72,2
P20839,61
Q8IY22,6
Q96EY7,71
Q567R6,1
Q5VWC8,1
A5PLL7,1
C9JC32,2
Q15126,29
A0A0K0K1K7,1
Q9HBG7,2
Q6ZNB7,1
Q8N434,2
Q5SR50,1
O95936,2
P27105,154
Q15572,24
P51170,4
Q5T124,39
P02008,29
P22532,4
Q6P2D0,29
A0A024R493,2
O15266,8
A0A0A0MR97,12
P49459,29
Q12872,14
X5DR33,1
Q99832,187
Q53FE4,14
Q719I0,3
Q3KNT9,2
Q92833,18
Q6UWD8,9
Q8IY21,72
P52434,21
Q8N6C5,3
Q01831,52
P00395,29
O94761,16
Q5VTZ4,1
O15287,46
Q2NLD4,1
B2RAU8,1
Q96JZ2,12
P42081,2
Q86SG5,8
Q9Y3T9,43
Q6IBT1,4
O75631,2
Q96NT1,31
Q1KLZ0,8
Q92621,53
Q15935,9
Q67FW5,2
Q16777,12
Q5W0Z9,3
Q9BY49,9
Q5VT66,10
A0A0S2Z4Q4,32
Q14146,19
Q9BWJ5,19
Q9Y251,23
Q08AI8,1
P33908,11
O60733,13
P33981,57
Q05932,7
O75489,179
Q12829,8
A6NHJ4,2
A8K146,1
Q92737,4
A0A0G2JPP5,1
Q6FGD7,10
P25325,6
Q99424,3
Q16222,11
Q07666,89
Q9H9L7,4
Q7Z759,1
P58418,26
O14978,66
Q9BS83,1
Q9UJA2,1
Q9H963,1
P05019,9
P46059,64
Q86X40,5
P49354,19
Q9UJX3,30
P24723,6
P60371,73
Q9H568,13
Q8IW50,29
Q96LB4,2
Q9NQR4,4
Q9Y6H3,36
Q5VYX0,13
Q9H4L4,32
Q5EB52,22
Q9HAB3,6
Q6P444,16
O60225,6
P35612,13
Q8WWY7,6
Q86X19,403
Q8IZU2,1
O14649,2
O95259,5
E9PGT6,2
Q8IYA6,3
Q53GI4,3
Q9Y248,10
Q86WB0,18
Q7L5N1,299
Q86Y37,3
Q14714,1
F2Z2M5,2
Q6GPH6,10
P62263,139
P58004,18
Q7RTV5,1
Q99961,60
Q13613,20
V9HW56,2
Q96L96,1
B3KPU6,2
O95785,56
Q9BZ95,39
Q75MT9,1
Q9NQ94,22
O95678,141
Q2VIR3,4
Q13459,22
P14778,11
P40238,2
Q9UHL9,33
Q9NRC3,1
Q9H0J9,12
Q8NHZ7,8
Q9UMS4,86
Q9BW66,45
O43490,30
Q9HC74,1
Q96G75,24
Q96GE9,1
P53990,24
Q9H2C0,26
Q03701,55
P01877,26
Q99675,52
P27701,16
Q5H9L4,20
Q9Y6D0,31
Q99619,15
Q6NSK7,26
Q9UKW4,11
Q96LX8,15
Q8TEU7,14
Q6PIS1,2
Q06413,22
Q15582,2
Q9P0B6,41
Q6H8Q1,5
Q03518,45
Q6UX71,24
Q13740,13
O94768,19
Q9HA38,16
Q6P656,4
A0A0D9SF53,1
Q96RR1,33
A5PKU2,98
P43627,13
P06899,16
Q9BXJ1,9
A6NC98,39
Q8WZA9,13
Q9NQ34,26
Q9H0B3,56
Q2M2E5,2
Q9H987,6
P35568,25
Q96IR1,2
Q8NI32,1
B2RBP3,1
Q9P2Y4,45
Q59GW6,1
Q13277,83
Q15257,20
Q86XD8,2
Q9BYG0,1
Q96E40,12
H0YIN8,3
Q16611,25
P54646,134
G8JLB6,1
Q9Y4W2,32
Q5JU00,80
Q8TDV0,41
P78314,16
Q8IZJ0,1
Q14330,10
Q6PID8,14
P15927,85
Q9P2K8,27
Q4VNC1,1
Q9Y4C1,7
Q9Y5F7,3
Q96RD1,1
Q9UIH9,25
Q14C87,1
P52565,44
D3DU01,1
Q8N5C7,2
C9J4K5,1
P57054,19
Q96A44,4
Q96MC5,20
Q9ULD2,22
P36544,8
Q92618,6
Q8N6N6,9
P57077,8
Q6UXG3,6
P20592,4
A0A0S2Z5Y1,1
Q9H920,2
A0A087X020,1
Q8N831,56
Q9BY43,25
Q92564,3
Q5VX52,25
Q9GZU7,40
P04839,3
Q9Y5H7,2
O75360,57
Q9BU76,54
A3KMH1,33
P36382,27
Q9ULW6,16
Q5T3F8,88
Q96RG2,42
P0C2W1,10
Q14749,17
P07585,9
Q86V15,10
O00230,2
P38646,152
Q8TCT6,16
P22003,5
Q9Y3E8,1
Q6IPU0,30
Q5JS13,1
Q96N19,4
Q9UNE2,13
Q9H5K3,46
Q96JQ5,41
Q59FT7,1
A0A140VJJ2,1
Q8N2Z9,4
P61247,110
P40145,1
O95154,11
Q53R15,1
Q8TC24,1
Q9HC23,1
Q96FN5,2
Q14332,13
Q9UNF0,31
Q96N38,2
P50750,64
B4DQ88,1
Q96IP4,47
Q16563,13
Q96DV4,92
A0A0B4J1S8,1
Q15025,141
O75342,18
Q6P499,10
P16152,48
O95238,15
O75676,8
D9IAI1,1
O15254,9
Q8TAG5,3
Q8N5N7,107
Q9H2C2,29
Q15569,3
P10415,42
A1L190,47
Q99742,15
Q96KR6,67
Q13196,1
Q96QR1,8
P55268,26
Q9UHV5,1
Q8TA92,2
Q99735,26
O75347,10
Q6UX73,1
Q8NFP0,1
Q68CP9,22
P32242,134
A0A024RCN6,1
O95782,84
P36980,2
A1A4F0,1
Q969V5,35
B4E1Z4,1
Q8IXY8,4
Q13352,76
Q9C0I1,5
P26038,32
Q9C0C2,26
Q92823,5
B7ZLY3,1
P41587,94
A2VDJ0,4
Q9NPH2,11
Q9NQ38,1
Q9UJA3,20
O60706,1
Q8N779,2
Q32MK9,3
Q3KQV3,52
Q5T280,16
Q59FD4,1
Q6FGM0,11
B7Z6H4,1
A6NDU8,3
Q8WXE1,31
Q96A26,10
Q9UJW3,5
Q56P03,22
P15531,43
Q53XK0,4
P42765,14
K7ER46,2
Q9UGU5,37
Q6Y2X3,4
Q86XM0,2
Q6QNY1,50
Q9NV70,132
Q6P5X7,6
P41162,6
Q9H1A3,15
Q4G0N8,1
P18621,35
Q92674,11
Q9HAD4,22
F6RF56,6
P12830,74
Q9BW62,47
Q99942,61
P20337,16
P04216,7
D6R9M0,1
F8VYN9,1
Q86V97,30
P10696,8
Q969R8,13
O75677,1
Q8TDD2,5
Q14390,1
Q96E52,24
A0A024R1K7,1
Q8N782,2
F8W8I6,5
Q9HAW0,57
Q15418,35
Q5T0G8,3
Q3LI77,8
Q7Z6E9,42
D3DQZ6,1
Q9BV73,18
Q8IYB1,29
Q9BYR5,123
Q9P270,48
Q9UN37,29
Q8WUT1,22
Q9BXX2,1
P50579,31
P35243,5
Q9H3S1,1
A0M8Q9,1
Q8TC84,6
Q8TDW7,18
Q6PJI9,29
P11150,2
Q15437,35
Q9H7U1,17
O75140,22
O95057,8
Q6UWL2,12
Q14774,22
P10827,21
Q8NCH0,5
P06401,12
Q9H7S9,28
Q96RN5,41
P20701,6
P62834,24
Q8WUM0,34
Q16654,5
P15941,122
Q8IVG9,3
D3DS95,1
A6ZKI3,23
Q16674,1
E7ET89,1
Q9Y5F0,1
A8MW95,6
Q15208,20
Q9C037,9
Q9BPW5,2
P54792,5
Q7KZF4,32
Q9Y4F3,12
Q6P4A7,14
Q8N9M5,8
Q9NZN8,72
Q9UKY7,1
Q8TA86,12
Q6PF11,1
P49736,63
Q9NRV9,6
Q9NP55,56
Q92859,7
Q9H0R8,531
B3KS98,2
O15226,34
P07988,1
Q96BZ9,7
Q9NXF1,41
Q5JSP0,1
Q8N112,19
I6L9I8,8
P0C6T2,2
Q96NS5,7
Q5T871,14
O15480,2
Q96AC6,6
Q9HAA0,1
A6NHL2,17
A0A0B4J269,8
P61011,16
Q99457,6
Q9BS16,13
A0A096LPI6,1
P0DI81,30
P33402,8
Q8IYR0,59
Q8TDB8,6
P34972,24
P19021,13
O75037,35
P54105,38
Q15650,7
A2RRL9,3
Q8TF47,27
P43088,8
Q9ULC0,1
O94762,37
A0A0S2Z5F2,1
Q9NR09,35
Q9NUJ1,20
Q16555,28
Q8TF61,2
Q9H4G4,2
P20674,46
Q9Y2V0,4
Q8TAF8,122
Q96QT6,14
A0A024RCZ4,1
C9JCK5,1
A8K2M0,6
A0A087X0H9,1
P13796,12
Q14206,17
Q9BTX3,25
P49675,10
O15232,21
Q9UF83,2
Q86YD7,169
P11233,27
Q8IY84,1
Q6NVH7,11
Q5GH76,2
Q6GSK2,1
Q9BWS9,1
Q6ZUS6,3
P57721,36
Q96A58,1
P50213,15
C9JPM4,2
Q16612,5
Q8N2H9,5
Q6PIK1,1
Q9HD43,12
P35610,161
Q70EL4,33
Q6GX22,3
A0A024RC46,2
Q6V0K8,1
P04745,33
Q8IZ40,11
P49336,179
Q6NS38,8
Q9BUW7,15
P23284,37
Q7L591,36
E7EVA0,4
Q0VG06,28
Q92966,12
Q92569,145
B4E2L0,1
Q5UCC4,13
Q9GZP4,8
Q9HAU5,39
Q96SR6,1
Q4G0S1,1
Q9NY15,1
P40394,2
Q9BW61,61
Q96FC7,32
A8K9E1,1
Q7Z4H7,50
Q12864,1
Q0JRZ9,23
A8K8V0,85
P02647,66
B4DSR6,1
Q9HCK8,42
Q8IZ20,5
P38484,35
Q96HP4,11
P30874,2
H7BYN4,1
Q14517,21
Q8IYA7,3
Q8WVY7,6
Q5T1C6,20
Q9BY14,2
P61978,180
Q8N8B7,125
Q9NR20,13
Q8WXF0,20
Q96CG3,20
P17301,26
P53618,52
Q12769,33
O43209,2
Q9H477,6
F5H629,2
O60496,31
H7BXI1,9
Q96DI7,45
O15131,18
P23280,1
A0A0G2JIW1,2
Q9P2K1,36
P40938,32
Q2M1Z3,3
P78504,6
A0A024R814,1
Q9UIM3,63
O15397,57
O60760,6
Q92503,8
P06703,21
Q9Y2Y4,3
Q99569,42
Q9NY61,30
Q9UBS9,27
Q7Z403,5
M0R080,1
O14773,18
Q15042,20
Q15049,3
Q9NZ94,70
Q8WTV0,30
Q7L2Z9,41
A0A0S2Z604,4
Q8IV50,11
Q8NGX2,1
Q9NWU8,1
Q02742,19
Q6R327,57
B1Q2B0,1
O15197,26
P09038,16
O95967,110
Q9H2V7,11
Q86UN2,5
P07316,1
P05155,6
Q13936,9
Q6ZTH0,1
Q9BSH3,19
Q9NYZ4,1
B3KQJ0,1
Q99956,9
Q9HCQ5,1
Q96A23,23
Q96QU6,4
B2RB89,2
Q5TFG8,5
Q92968,10
P56706,3
Q9HAS0,14
A0A096LP49,1
Q92832,37
Q15486,6
Q8IYW5,26
Q15828,37
A5X5Y0,4
Q96FJ2,58
O95751,96
Q00403,36
Q8N4W9,1
O75764,2
Q7L3T8,9
P26927,6
P0DOY3,1
Q5JTV8,41
Q7L8J4,27
Q6RW13,143
O14777,81
P51692,37
Q6ZNR0,1
P06734,1
P33121,4
Q9BV23,8
Q5T5X7,21
Q53SM6,1
Q15858,1
Q2NKQ1,3
P51959,22
Q4G0S4,2
Q9H707,35
Q86Y34,12
A0A140VJW5,1
Q13363,88
Q96KG7,25
Q8N799,1
Q15678,25
Q96MZ4,2
Q8IZT6,79
Q9NYW2,2
Q9UPW5,15
Q96HC4,32
Q8WTQ1,6
O15085,22
Q8N9V7,1
Q92878,62
P15880,116
Q9NV31,26
Q9Y4I5,2
Q7Z478,13
Q9BR10,1
G3V234,1
Q7Z6M3,13
Q9HCU0,1
O95388,3
Q14376,3
Q9HB09,5
Q10587,2
P35658,28
Q8TDL5,11
Q9BT08,1
Q92889,20
P28222,5
Q7RTX9,2
Q8TEK3,22
P12271,1
Q9Y4G8,35
Q53SB5,2
O00462,12
Q8WXX0,1
Q9BWX5,7
D3DRX6,1
Q9Y6Z4,1
B3KTQ9,2
Q9BVW5,15
Q9H0L4,40
Q9UHN6,12
O15481,41
Q2M1J6,2
Q6KC79,15
Q8IYS4,25
A0A024RA52,1
Q9Y519,19
Q8N236,1
Q7Z2Z1,3
Q6FI91,12
Q7Z460,33
Q9P2D6,10
O94979,22
O95997,18
Q96CV9,89
Q494X3,1
P10075,4
P04792,310
Q6XUX3,36
O75394,14
Q12796,10
Q5H8C1,1
Q9NZ63,13
Q9Y6K5,41
B2Z4U9,1
Q96P47,15
Q59FP4,8
Q8WY98,18
Q9Y342,49
O95990,25
Q96CB9,24
E9PMV2,13
Q9UBC5,8
Q8TAB5,73
Q6FIC5,1
A0A024RDV9,1
Q8IYI0,6
J3KQ12,33
O00178,20
P59536,15
Q02809,61
P52306,46
P04920,21
P02100,6
P0CG08,12
P42331,13
P09467,38
P30447,4
Q9BRP0,1
Q16620,5
Q14410,2
Q9UM47,30
Q969V6,11
P29762,7
P48651,11
P56597,3
A5PLK7,1
A0A0S2Z645,4
E9PK67,4
F5H5D3,3
O15467,2
Q8N5Z0,1
O96028,28
Q68DK2,35
Q96RR4,24
D6RGX4,1
P58499,9
F8WE39,1
P10606,56
P29622,12
P31321,93
Q5GAN3,6
Q6T4R5,11
Q8N3G9,10
Q99640,27
O75891,76
P45379,10
Q9Y6D6,26
Q969J3,12
Q9BUD6,2
A8K070,1
O75530,67
Q9Y336,13
Q13510,24
P04629,12
Q17RH5,1
Q5T619,60
Q9BYH1,4
Q14953,4
Q6ICG6,18
P53992,28
Q9BY44,22
Q68E05,1
Q14956,6
Q969S8,23
Q9P2W7,1
O95159,82
Q5VT25,25
Q96JC9,93
Q9NWF4,9
P04070,10
Q99741,36
Q969N2,38
Q96CF2,12
Q9NPG8,3
P53672,24
Q5FVE4,3
P00846,5
Q8IUF8,20
Q9BTT4,76
O60307,42
P37287,22
Q96K83,10
P20807,31
Q9H089,14
Q5JSH3,14
Q96FV2,13
P14060,4
Q02080,8
B7Z2W3,1
O75969,5
P57086,56
P80098,7
Q15910,109
Q9NZD4,9
F5GZI3,2
P54257,72
Q9BZJ8,20
P62324,8
Q9Y5Y3,5
Q6ZP65,1
Q15776,24
P10145,5
Q8IU85,13
Q9NY35,23
Q8WZ59,12
D3DSW1,1
Q6ZVL6,2
P08833,21
Q9NZJ4,15
Q8N4L4,2
P30307,20
Q9BV19,16
Q6ZTN6,18
A8K9U6,2
P08107,109
Q6VB84,16
Q5T5U3,38
X5DP17,15
Q6IB98,4
B2RBJ8,1
Q96LI5,27
Q13554,59
B3KWX7,1
Q5JZY3,5
P55209,110
Q9BXU9,9
Q96JP0,12
B4DWA6,1
Q76G19,2
P07951,76
Q14D04,5
P06744,13
Q5SW24,1
A0A024R6D1,1
Q9Y223,63
O76015,73
Q86VI1,7
P05362,40
Q13619,189
Q96DG6,14
Q96JB5,45
Q6S5L8,1
Q9UDV7,7
Q3YEC7,29
D6RG13,1
B0YIW2,1
P59510,2
Q86WX3,24
Q7L4M3,1
Q8WWY8,24
Q9P242,4
Q9H6S7,1
Q96F87,3
Q59FC3,1
Q96D42,3
Q96SK3,4
Q9NXR1,34
Q6PML9,8
P15586,16
P62760,21
P78508,10
Q9Y6Q9,29
Q9HA65,18
Q3LI64,86
Q9BYS8,3
Q5VWN6,57
Q9Y2W3,1
P08173,76
G3V1M0,2
Q9Y608,25
B7U540,3
E9PH98,1
Q96JF6,2
Q6ZVM7,10
Q16656,47
Q9ULD9,4
Q13398,16
Q9Y5K2,3
Q6ZNJ1,133
Q96D96,6
P07339,18
Q76KX8,3
O00590,8
Q96K97,1
Q8IZU9,6
Q07812,49
Q9BRR9,13
Q29RF7,59
A8K5K0,1
Q8IY33,14
Q9P215,7
P51570,20
K7EMM4,1
Q8NHJ6,14
V9HW31,3
Q9H376,1
O75382,23
Q92945,52
Q8WY44,1
Q8IZW8,20
P01138,5
P57735,12
Q8ND83,44
Q86V94,14
A8K2U0,25
Q8TCC3,21
Q96NY7,1
P27986,197
Q8WUU5,12
P47928,12
Q9H3V2,1
Q9HCJ0,34
A8MXV6,1
Q9Y2E6,1
Q93074,61
Q9UIA0,18
Q96LI9,1
E7EQG2,1
B4DN52,1
Q6PK18,7
Q96HX3,2
Q9H6F2,6
Q14865,15
Q12905,127
Q8NEQ5,3
Q9BXK5,61
Q66K79,2
P07288,5
Q9BU20,5
Q9BRT8,60
Q6PJJ2,1
G3V5I9,1
E7EWD6,3
Q8WTW3,17
A0A0S2Z3D6,2
Q3KQU3,43
P10720,16
A6NFN3,2
P09651,194
Q9H497,17
Q9Y365,2
Q7L2E3,92
P33260,5
B5MDF5,1
O75475,19
Q53H54,7
Q96BF6,1
Q96TA2,33
Q13131,77
Q6ZS10,23
Q7Z4I7,15
P01857,85
Q9H6L4,66
Q9HBU6,14
Q9NQ48,24
P08571,19
P02745,11
Q9Y295,34
Q5RI15,32
Q9BYE2,1
Q8TD16,57
P78330,17
P78381,4
D6RG16,1
A8K9K6,1
P83369,19
Q14CZ8,1
Q9Y5G3,69
Q9UJP4,13
P0C7P0,90
Q86YA3,3
Q9H694,2
O95319,5
Q14764,27
P08708,39
B7Z722,1
Q6P2I7,8
P31153,28
B7Z4B8,1
P50749,29
Q9HDC9,10
O75582,24
Q6ZTI3,1
Q96A54,20
Q5J8M3,19
Q14192,173
O00217,42
Q03426,10
Q9UL42,53
Q8IWB1,24
Q6ZMI3,1
Q8N8Y2,27
Q6ZMG9,18
Q6N021,13
O15479,47
Q9HCI6,3
Q9BWX1,16
Q11203,5
Q9NX38,9
Q9NZJ5,38
Q9UBU8,110
Q17R98,15
Q9NTI7,4
P55318,47
O75414,8
P11473,22
P12259,5
Q96L14,89
Q86UP3,7
A0A075B6S6,1
Q10472,4
O94812,2
Q8N3F0,22
O75145,12
P01619,3
Q9NVL8,18
O96020,11
P13533,29
Q32P51,19
Q9H0R4,6
A5PLN7,1
Q15406,1
P35227,42
Q8TC90,8
Q99519,23
A6NCS6,1
Q96MF7,12
Q96JN0,63
Q9NXL9,11
Q8WVE6,44
P02458,12
Q9H0X9,17
P49221,4
P57737,15
P57740,74
Q86U28,10
Q3MSN4,2
P14091,9
O14508,5
P19652,2
P40198,4
Q9BXH1,5
P24588,30
Q9ULW8,18
Q5JTD0,18
Q8NCK7,4
B4DNA4,3
P05230,13
Q5T5M9,4
P35606,46
Q9HCL0,4
Q96NU0,14
Q8WW87,1
Q6NUN7,2
Q7Z5P4,117
Q9C0H6,4
Q14183,8
Q9H2P1,1
P49770,35
Q17RB0,10
A8MPS7,3
Q8NEY1,26
Q9Y509,1
Q9UBP6,1
Q9P016,6
Q9HC38,7
J3KTA4,1
Q8NAX2,3
P07332,11
A2RRC6,4
P15169,5
Q6ZN30,3
Q9NTX5,9
Q9H081,38
Q9H6F5,19
Q32Q12,7
P78352,28
Q6P9G8,3
Q9NY93,77
P39656,45
O75152,32
Q9NVH2,37
O14668,1
Q96HM7,3
Q8WVE0,6
O60711,50
H0YB70,2
A0A087WUT6,1
Q15906,40
Q14669,39
P05067,510
O00167,38
Q05481,4
B0LPE5,1
E9PHT6,2
O14524,51
Q5T6S3,47
A0A0C4DG38,5
A0PJW8,7
Q8WX92,33
Q9BQ90,45
Q96AP7,8
A2IDD5,2
Q9BW71,7
Q4LE43,1
Q9NZA1,5
Q9Y3C0,96
B4DR61,1
Q9H094,1
Q8IUX1,14
B5BUE6,4
Q6P589,3
Q5T8A7,7
Q13322,36
O60716,49
Q96LC9,17
P01225,1
O75310,2
Q86XI6,9
Q15120,41
Q6P161,9
Q8IXQ3,5
Q8IZP2,4
Q9BXF9,39
P10276,62
O95983,99
Q5JQC9,1
Q00610,209
Q00978,13
A0JNW5,15
A2A4F6,1
P60409,281
H7C1C9,1
Q8TC05,6
Q9H1E1,21
Q9Y483,29
A0A286YEY3,7
Q86T26,52
P22459,5
Q6ZN04,8
Q14919,30
Q6P597,73
P60002,6
Q8TBB0,16
Q8WUJ1,16
Q86VS3,1
Q8WVK2,107
O00750,17
A0A024R7U6,1
Q99502,5
Q9Y5M8,90
P30536,19
P15514,9
Q96EK9,3
P50553,6
Q8N7H5,33
Q4VC39,2
Q8IXP7,4
Q9H211,27
Q96R67,1
Q16587,2
Q7L273,99
Q13643,154
Q9C0G0,3
O95402,91
P25490,86
Q92688,39
P61513,130
Q9NYQ3,25
A6NHQ2,4
P03951,4
P32418,2
Q92530,44
O14656,19
Q7Z5J8,1
P60411,223
K7ENV2,5
Q06710,19
A0A024RDY0,1
P28827,2
A0A0X9T7T4,1
Q8TD19,30
D6RBW1,1
P19634,25
Q8NFI3,2
Q86WN2,9
P35232,98
Q96FT9,17
P62244,37
Q5SXH7,5
Q96DN2,60
Q9NZH6,8
Q92845,72
V9GYJ9,2
P35580,52
Q02575,2
B3KV54,6
A8K6K7,1
Q9Y3P8,10
O00182,65
Q8IYH5,31
A6NK53,2
Q5SW79,168
Q6NVY1,12
Q8NEE6,3
Q8IUZ5,6
O95551,19
Q96G03,4
Q96JB3,25
P47881,1
Q92831,38
E9PM64,1
P09341,8
Q9H1J5,1
Q96PM9,3
Q96RK4,47
Q15477,17
Q5U4P2,1
Q14680,17
Q8ND90,180
P84095,9
O75629,3
A1L4L9,1
E7EV44,2
A6NGG8,5
Q14031,4
Q16478,4
Q96E66,1
Q96G27,27
Q9UHM6,4
P32969,71
Q6ZT07,16
Q9GZT8,84
Q5JNZ3,5
Q5XKP0,32
Q1RLL8,1
O60936,8
P07711,17
P51582,1
A6NIX2,7
Q8IUR6,10
O15466,2
Q96C55,26
Q8WXS3,5
Q8WTW4,14
Q5ST30,16
Q8TD86,1
Q9UDW3,36
Q8NB37,42
Q96KS0,7
P62136,365
Q8N392,2
Q8WZ42,100
O43896,27
P14618,82
A0A0S2Z615,3
P10323,3
Q9NQX4,92
O15405,3
Q8IUY4,1
O15535,13
Q9ULT6,8
Q9UGM3,15
P17405,10
P82932,27
Q9BVS4,17
Q59GL9,7
P15882,11
Q96NZ9,16
F8WCF6,2
P82980,2
D9YZV0,1
P01236,4
Q495A1,7
A8K5B6,1
P12270,37
Q01959,6
Q86YI5,1
P62495,38
P62891,22
Q96QE5,10
Q5TGY1,3
Q9NZL9,11
Q9P232,2
A0A024R6D8,1
O60469,1
O75352,9
Q9H8E5,18
Q15596,17
Q96BU1,2
F6WQW2,1
P54710,2
Q9Y4R8,38
Q6N069,5
Q9BV99,8
J3KPK1,1
Q96T75,2
O43196,5
Q8N6R1,48
Q7RTV0,14
Q9GZS3,27
Q9NQX5,33
P04201,68
Q96PD2,18
A1DRY3,2
A8MRB1,5
O00471,67
Q9NQX0,74
X5D7T5,9
P14770,7
A0A024R0C3,1
Q08999,29
Q4W5P6,1
O15169,102
Q05BL1,79
Q96GX1,271
B2R7J8,1
Q14CN4,24
P15018,6
P46020,9
P35270,3
P82987,13
O14530,54
O75449,52
Q6UXU6,12
Q86V85,2
Q2VY69,2
X5D300,1
Q3MIX3,27
Q6N063,3
Q6P602,1
P15814,6
O43739,13
Q1RMC8,1
H3BP22,1
L7RT22,6
Q96N76,1
Q8NI08,9
Q8WZA1,18
Q9NPB3,33
P03372,1883
P29597,61
Q8NEY3,1
P22695,46
Q8NEX5,4
Q9C0C6,7
Q8WUH6,10
Q9H6Y5,18
O60732,8
A6NGS2,2
B2RDE6,1
G2XKQ0,38
L0R6D6,1
Q86TD4,4
Q9UJY1,38
A0A140VJK1,1
O15083,5
Q8N4G2,4
Q15652,15
Q9BYQ3,125
P82912,79
O14929,41
Q96NT0,29
Q9NYB0,97
H7C5G9,2
Q15699,13
P43699,9
Q14241,58
E5KN59,1
P51809,19
Q8IYI8,27
Q96HS1,52
A0A059RUZ1,1
Q9UBY0,1
P62070,15
Q9Y371,68
P35221,75
O95999,33
Q9NQ90,1
Q8WYK0,16
Q8WWH4,10
Q0VAA2,2
H9ZYJ2,1
Q7Z783,16
Q9UDX5,10
Q9NPI8,10
Q38SD2,68
Q86TX2,14
Q9NR33,11
Q96LZ3,13
Q9H3L0,17
O75154,10
Q13201,14
A0S2M1,1
Q5T0U0,4
Q709F0,42
Q8WXT5,1
P30989,1
Q14697,56
P62269,43
O95365,15
Q14005,81
A0A024R0L5,1
Q6XZF7,13
Q96AX2,2
H0YAJ5,4
Q0P6H9,9
Q9Y6R7,4
P05181,2
P49863,1
Q9GZY4,16
Q9BVJ6,50
P08237,25
B4DY08,1
Q96HB5,145
Q00577,23
Q96CK0,4
Q6IQ16,5
O15537,3
Q8TC92,9
Q9GZP1,8
P0C860,2
P19397,76
Q8TAM1,18
F5H5V6,2
B7ZAQ6,36
Q9H4A3,66
Q08722,25
A4D105,1
Q6PII5,3
P22681,86
Q96ET8,12
P22748,4
O95971,8
O00482,4
Q9NRG4,40
Q01433,21
P13866,1
